id,paper_trade_id,expiration
1078,ase_pt_cf555e7bab05428c,2026-08-21
1079,ase_pt_cf555e7bab05428c,2026-08-21
1080,ase_pt_341ee9bd107947a6,2026-08-21
1081,ase_pt_341ee9bd107947a6,2026-08-21
1082,ase_pt_48e071537e064f17,2026-08-21
1083,ase_pt_48e071537e064f17,2026-08-21
1084,ase_pt_774ec411f0664b5e,2026-08-21
1085,ase_pt_774ec411f0664b5e,2026-08-21
1086,ase_pt_9ce40b1112c2482f,2026-08-21
1087,ase_pt_9ce40b1112c2482f,2026-08-21
1088,ase_pt_c6a51fd7f76347fe,2026-08-21
1089,ase_pt_c6a51fd7f76347fe,2026-08-21
1090,ase_pt_f5dd6dc35bb846d9,2026-08-21
1091,ase_pt_f5dd6dc35bb846d9,2026-08-21
1092,ase_pt_a1fcb5049d0f413b,2027-07-16
1093,ase_pt_a1fcb5049d0f413b,2027-07-16
1094,ase_pt_8f481826e0ff4f9b,2026-08-21
1095,ase_pt_8f481826e0ff4f9b,2026-08-21
1096,ase_pt_364e2c86c1d6469d,2026-08-21
1097,ase_pt_364e2c86c1d6469d,2026-09-18
1098,ase_pt_5451fd35cf2d40c9,2026-08-21
1099,ase_pt_5451fd35cf2d40c9,2026-08-21
1100,ase_pt_304246ad516046d6,2026-08-21
1101,ase_pt_304246ad516046d6,2026-08-21
1102,ase_pt_63b79671045a4aa2,2026-08-21
1103,ase_pt_63b79671045a4aa2,2026-08-21
1104,ase_pt_44cb1b0418044113,2026-08-21
1105,ase_pt_44cb1b0418044113,2026-08-21
1106,ase_pt_4ef17b0e1c6546f6,2026-08-21
1107,ase_pt_4ef17b0e1c6546f6,2026-08-21
1108,ase_pt_bcbabed4ff834d64,2026-08-21
1109,ase_pt_bcbabed4ff834d64,2026-08-21
1110,ase_pt_0a828b9ce657480c,2026-08-21
1111,ase_pt_0a828b9ce657480c,2026-08-21
1112,ase_pt_7c1b674006aa4427,2027-07-16
1113,ase_pt_7c1b674006aa4427,2027-07-16
1114,ase_pt_80b9c058175a4c61,2026-08-21
1115,ase_pt_80b9c058175a4c61,2026-08-21
1116,ase_pt_e3723739cd9c4db8,2026-08-21
1117,ase_pt_e3723739cd9c4db8,2026-09-18
1118,ase_pt_dcf739fea6c346c2,2026-08-21
1119,ase_pt_dcf739fea6c346c2,2026-08-21
1120,ase_pt_dcf739fea6c346c2,2026-08-21
1121,ase_pt_dcf739fea6c346c2,2026-08-21
1122,ase_pt_297066db97404b77,2026-08-21
1123,ase_pt_297066db97404b77,2026-08-21
1124,ase_pt_297066db97404b77,2026-08-21
1125,ase_pt_297066db97404b77,2026-08-21
1126,ase_pt_ffc319cbdcb547bd,2026-08-21
1127,ase_pt_ffc319cbdcb547bd,2026-09-18
1128,ase_pt_b56a1c5009bc48ba,2026-08-21
1129,ase_pt_b56a1c5009bc48ba,2026-09-18
1130,ase_pt_c22a27dc84f148ae,2026-08-21
1131,ase_pt_c22a27dc84f148ae,2026-09-18
1132,ase_pt_b62d17470e3d4853,2026-08-21
1133,ase_pt_b62d17470e3d4853,2026-09-18
1134,ase_pt_1acdccfce30940ea,2026-08-21
1135,ase_pt_1acdccfce30940ea,2026-09-18
1136,ase_pt_1acdccfce30940ea,2026-08-21
1137,ase_pt_1acdccfce30940ea,2026-09-18
1138,ase_pt_3e339a7a3cdc4e44,2026-08-21
1139,ase_pt_3e339a7a3cdc4e44,2026-09-18
1140,ase_pt_f663d57759104da1,2026-09-18
1141,ase_pt_f663d57759104da1,2027-07-16
1142,ase_pt_8bb5c04c7e374521,2026-09-18
1143,ase_pt_8bb5c04c7e374521,2027-07-16
1144,ase_pt_14bbea05d32a4a64,2026-09-18
1145,ase_pt_14bbea05d32a4a64,2026-08-21
1146,ase_pt_e9c5adc89a694700,2026-09-18
1147,ase_pt_e9c5adc89a694700,2026-08-21
1148,ase_pt_2e78f09475d34b9c,2026-09-18
1149,ase_pt_2e78f09475d34b9c,2026-08-21
1150,ase_pt_7321ce7d9a704a8b,2026-09-18
1151,ase_pt_7321ce7d9a704a8b,2026-08-21
1152,ase_pt_5e8f0d60fbd54fb2,2026-09-18
1153,ase_pt_5e8f0d60fbd54fb2,2026-08-21
1154,ase_pt_3ba61bac1a2f4d53,2026-09-18
1155,ase_pt_3ba61bac1a2f4d53,2026-08-21
1156,ase_pt_3ba61bac1a2f4d53,2026-09-18
1157,ase_pt_3ba61bac1a2f4d53,2026-08-21
1158,ase_pt_16c1472721674c76,2027-07-16
1159,ase_pt_16c1472721674c76,2026-08-21
1160,ase_pt_a56d6cd8ff234e19,2027-07-16
1161,ase_pt_a56d6cd8ff234e19,2026-08-21
1162,ase_pt_0f75b5e82d514193,2026-09-18
1163,ase_pt_0f75b5e82d514193,2026-08-21
1164,ase_pt_937155f971934804,2026-09-18
1165,ase_pt_937155f971934804,2026-08-21
1166,ase_pt_b73e0508eca949e8,2026-09-18
1167,ase_pt_b73e0508eca949e8,2026-08-21
1168,ase_pt_532c902bfb4748ee,2026-09-18
1169,ase_pt_532c902bfb4748ee,2026-08-21
1170,ase_pt_532c902bfb4748ee,2026-09-18
1171,ase_pt_532c902bfb4748ee,2026-08-21
1172,ase_pt_de9a1dd6531e46d8,2026-10-16
1173,ase_pt_de9a1dd6531e46d8,2026-08-21
1174,ase_pt_c62db28384754bcc,2026-08-21
1175,ase_pt_c62db28384754bcc,2026-08-21
1176,ase_pt_488e81b05e3546f2,2026-08-21
1177,ase_pt_488e81b05e3546f2,2026-08-21
1178,ase_pt_a46af2f3109f4baf,2026-08-21
1179,ase_pt_a46af2f3109f4baf,2026-08-21
1180,ase_pt_4b4633b31af942dc,2026-08-21
1181,ase_pt_4b4633b31af942dc,2026-08-21
1182,ase_pt_2b871389c3f94b23,2026-08-21
1183,ase_pt_2b871389c3f94b23,2026-08-21
1184,ase_pt_2b871389c3f94b23,2026-08-21
1185,ase_pt_2b871389c3f94b23,2026-08-21
1186,ase_pt_256ccb2dec9a44b2,2026-08-21
1187,ase_pt_256ccb2dec9a44b2,2026-08-21
1188,ase_pt_256ccb2dec9a44b2,2026-08-21
1189,ase_pt_256ccb2dec9a44b2,2026-08-21
1190,ase_pt_90fdbdd9ef814faa,2026-08-21
1191,ase_pt_90fdbdd9ef814faa,2026-09-18
1192,ase_pt_90fdbdd9ef814faa,2026-08-21
1193,ase_pt_90fdbdd9ef814faa,2026-09-18
1194,ase_pt_c1cb14c33f0a40db,2026-09-18
1195,ase_pt_c1cb14c33f0a40db,2026-08-21
1196,ase_pt_c1cb14c33f0a40db,2026-09-18
1197,ase_pt_c1cb14c33f0a40db,2026-08-21
1198,ase_pt_2f51cdd5a4bc4ffd,2026-08-21
1199,ase_pt_2f51cdd5a4bc4ffd,2026-08-21
1200,ase_pt_2f51cdd5a4bc4ffd,2026-08-21
1201,ase_pt_9685e32cd4cc4f00,2026-08-21
1202,ase_pt_9685e32cd4cc4f00,2026-08-21
1203,ase_pt_9685e32cd4cc4f00,2026-08-21
1204,ase_pt_7c3ef7e616e149da,2026-08-21
1205,ase_pt_7c3ef7e616e149da,2026-08-21
1206,ase_pt_7c3ef7e616e149da,2026-08-21
1207,ase_pt_7c3ef7e616e149da,2026-08-21
1208,ase_pt_ae12830c35754db8,2026-08-21
1209,ase_pt_ae12830c35754db8,2026-08-21
1210,ase_pt_ae12830c35754db8,2026-08-21
1211,ase_pt_7de3ce6fbc8845a0,2026-08-21
1212,ase_pt_7de3ce6fbc8845a0,2026-08-21
1213,ase_pt_7de3ce6fbc8845a0,2026-08-21
1214,ase_pt_335da21099bf469e,2026-08-21
1215,ase_pt_335da21099bf469e,2026-08-21
1216,ase_pt_335da21099bf469e,2026-08-21
1217,ase_pt_02d0d9913754443c,2026-08-21
1218,ase_pt_02d0d9913754443c,2026-08-21
1219,ase_pt_02d0d9913754443c,2026-08-21
1220,ase_pt_c6e58215b6bc4846,2026-08-21
1221,ase_pt_c6e58215b6bc4846,2026-08-21
1222,ase_pt_c6e58215b6bc4846,2026-08-21
1223,ase_pt_e56739d70d014172,2026-08-21
1224,ase_pt_e56739d70d014172,2026-08-21
1225,ase_pt_e56739d70d014172,2026-08-21
1226,ase_pt_d98382cd2b4f4c2d,2026-08-21
1227,ase_pt_d98382cd2b4f4c2d,2026-08-21
1228,ase_pt_d98382cd2b4f4c2d,2026-08-21
1229,ase_pt_d98382cd2b4f4c2d,2026-08-21
1230,ase_pt_d98382cd2b4f4c2d,2026-08-21
1231,ase_pt_d98382cd2b4f4c2d,2026-08-21
1232,ase_pt_559d9e7244b542ea,2026-09-18
1233,ase_pt_559d9e7244b542ea,2026-08-21
1234,ase_pt_559d9e7244b542ea,2026-10-16
1235,ase_pt_bf3cd83403654aef,2026-08-21
1236,ase_pt_bf3cd83403654aef,2026-08-21
1237,ase_pt_bf3cd83403654aef,2026-08-21
1238,ase_pt_f22691ef3d444fab,2026-08-21
1239,ase_pt_f22691ef3d444fab,2026-08-21
1240,ase_pt_f22691ef3d444fab,2026-08-21
1241,ase_pt_f22691ef3d444fab,2026-08-21
1242,ase_pt_cc496e3791394bdd,2026-08-21
1243,ase_pt_cc496e3791394bdd,2026-08-21
1244,ase_pt_cc496e3791394bdd,2026-08-21
1245,ase_pt_cc496e3791394bdd,2026-08-21
1246,ase_pt_64f79423f4d24f3e,2026-08-21
1247,ase_pt_64f79423f4d24f3e,2026-08-21
1248,ase_pt_64f79423f4d24f3e,2026-08-21
1249,ase_pt_64f79423f4d24f3e,2026-08-21
1250,ase_pt_24bc62692c964244,2026-08-21
1251,ase_pt_24bc62692c964244,2026-08-21
1252,ase_pt_24bc62692c964244,2026-08-21
1253,ase_pt_24bc62692c964244,2026-08-21
1254,ase_pt_3bcc9c0b31ff49f3,2026-08-21
1255,ase_pt_3bcc9c0b31ff49f3,2026-08-21
1256,ase_pt_3bcc9c0b31ff49f3,2026-08-21
1257,ase_pt_3bcc9c0b31ff49f3,2026-08-21
1258,ase_pt_e78a52d34182482d,2026-08-21
1259,ase_pt_e78a52d34182482d,2026-08-21
1260,ase_pt_e78a52d34182482d,2026-08-21
1261,ase_pt_e78a52d34182482d,2026-08-21
1262,ase_pt_70ff8734f7804dad,2026-08-21
1263,ase_pt_70ff8734f7804dad,2026-08-21
1264,ase_pt_70ff8734f7804dad,2026-08-21
1265,ase_pt_70ff8734f7804dad,2026-08-21
1266,ase_pt_70ff8734f7804dad,2026-08-21
1267,ase_pt_70ff8734f7804dad,2026-08-21
1268,ase_pt_70ff8734f7804dad,2026-08-21
1269,ase_pt_70ff8734f7804dad,2026-08-21
1270,ase_pt_6a6f8dd6d8d04180,2026-08-21
1271,ase_pt_6a6f8dd6d8d04180,2026-08-21
1272,ase_pt_6a6f8dd6d8d04180,2026-08-21
1273,ase_pt_6a6f8dd6d8d04180,2026-08-21
1274,ase_pt_52d55444d36747a0,2026-08-21
1275,ase_pt_52d55444d36747a0,2026-08-21
1276,ase_pt_52d55444d36747a0,2026-08-21
1277,ase_pt_52d55444d36747a0,2026-08-21
1278,ase_pt_d63b61e91c314a4f,2026-08-21
1279,ase_pt_d63b61e91c314a4f,2026-08-21
1280,ase_pt_d63b61e91c314a4f,2026-08-21
1281,ase_pt_d63b61e91c314a4f,2026-08-21
1282,ase_pt_4ed0eedc2d0047dd,2026-08-21
1283,ase_pt_4ed0eedc2d0047dd,2026-08-21
1284,ase_pt_4ed0eedc2d0047dd,2026-08-21
1285,ase_pt_4ed0eedc2d0047dd,2026-08-21
1286,ase_pt_00ab5dd704f449f7,2026-08-21
1287,ase_pt_00ab5dd704f449f7,2026-08-21
1288,ase_pt_00ab5dd704f449f7,2026-08-21
1289,ase_pt_00ab5dd704f449f7,2026-08-21
1290,ase_pt_fff14c0d833a43a4,2026-08-21
1291,ase_pt_fff14c0d833a43a4,2026-08-21
1292,ase_pt_6eecd7dc53e44088,2026-08-21
1293,ase_pt_6eecd7dc53e44088,2026-08-21
1294,ase_pt_5df56406e676421f,2026-08-21
1295,ase_pt_5df56406e676421f,2026-08-21
1296,ase_pt_5df56406e676421f,2026-08-21
1297,ase_pt_5b1ade8a47a2427c,2026-08-21
1298,ase_pt_5b1ade8a47a2427c,2026-08-21
1299,ase_pt_5b1ade8a47a2427c,2026-08-21
1300,ase_pt_4a42f6e79939477c,2026-08-21
1301,ase_pt_4a42f6e79939477c,2026-08-21
1302,ase_pt_4a42f6e79939477c,2026-08-21
1303,ase_pt_4a42f6e79939477c,2026-08-21
1304,ase_pt_5208c296a9d047a4,2026-08-21
1305,ase_pt_5208c296a9d047a4,2026-08-21
1306,ase_pt_5208c296a9d047a4,2026-08-21
1307,ase_pt_5208c296a9d047a4,2026-08-21
1308,ase_pt_c90f2d4483524cf3,2026-08-21
1309,ase_pt_c90f2d4483524cf3,2026-08-21
1310,ase_pt_c90f2d4483524cf3,2026-08-21
1311,ase_pt_c90f2d4483524cf3,2026-08-21
1312,ase_pt_43c4c77038f3406c,2026-08-21
1313,ase_pt_43c4c77038f3406c,2026-08-21
1314,ase_pt_40bdf8a07f154dda,2026-08-21
1315,ase_pt_40bdf8a07f154dda,2026-08-21
1316,ase_pt_8d272733b82b486a,2026-08-21
1317,ase_pt_8d272733b82b486a,2026-08-21
1318,ase_pt_8d272733b82b486a,2026-08-21
1319,ase_pt_8d272733b82b486a,2026-08-21
1320,ase_pt_24e97ff0df5b4982,2026-08-21
1321,ase_pt_24e97ff0df5b4982,2026-08-21
1322,ase_pt_24e97ff0df5b4982,2026-08-21
1323,ase_pt_24e97ff0df5b4982,2026-08-21
1324,ase_pt_feffd623b601459d,2026-08-21
1325,ase_pt_feffd623b601459d,2026-08-21
1326,ase_pt_d339d8eab1824973,2026-09-18
1327,ase_pt_d339d8eab1824973,2026-08-21
1328,ase_pt_cfeb044893794459,2026-08-21
1329,ase_pt_cfeb044893794459,2026-08-21
1330,ase_pt_236c6d4d2d11491a,2026-08-21
1331,ase_pt_236c6d4d2d11491a,2026-08-21
1332,ase_pt_5ad3da4131714e30,2026-08-21
1333,ase_pt_5ad3da4131714e30,2026-08-21
1334,ase_pt_5ad3da4131714e30,2026-08-21
1335,ase_pt_c5be21acb3394fec,2026-08-21
1336,ase_pt_c5be21acb3394fec,2026-08-21
1337,ase_pt_c5be21acb3394fec,2026-08-21
1338,ase_pt_c5be21acb3394fec,2026-08-21
1339,ase_pt_420f5395718a4e36,2026-09-18
1340,ase_pt_420f5395718a4e36,2026-08-21
1341,ase_pt_241e62fb9dec48f7,2026-08-21
1342,ase_pt_241e62fb9dec48f7,2026-08-21
1343,ase_pt_241e62fb9dec48f7,2026-08-21
1344,ase_pt_241e62fb9dec48f7,2026-08-21
1345,ase_pt_d6ed352fe4334e51,2026-08-21
1346,ase_pt_d6ed352fe4334e51,2026-08-21
1347,ase_pt_687d43cfbe23447f,2026-08-21
1348,ase_pt_687d43cfbe23447f,2026-08-21
1349,ase_pt_687d43cfbe23447f,2026-08-21
1350,ase_pt_1dfa879e84f34a36,2026-08-21
1351,ase_pt_1dfa879e84f34a36,2026-08-21
1352,ase_pt_1dfa879e84f34a36,2026-08-21
1353,ase_pt_1dfa879e84f34a36,2026-08-21
1354,ase_pt_6a0fee0e6c994c43,2026-08-21
1355,ase_pt_6a0fee0e6c994c43,2026-08-21
1356,ase_pt_6a0fee0e6c994c43,2026-08-21
1357,ase_pt_6a0fee0e6c994c43,2026-08-21
1358,ase_pt_ea4be73d23ee4956,2026-08-21
1359,ase_pt_ea4be73d23ee4956,2026-08-21
1360,ase_pt_a81db8b53b0a4269,2026-08-21
1361,ase_pt_a81db8b53b0a4269,2026-08-21
1362,ase_pt_02879b05ff214e47,2026-08-07
1363,ase_pt_e2544b55d07e46a3,2026-08-21
1364,ase_pt_e2544b55d07e46a3,2026-08-21
1365,ase_pt_01eead446acc456b,2026-08-21
1366,ase_pt_01eead446acc456b,2026-08-21
1367,ase_pt_01eead446acc456b,2026-08-21
1368,ase_pt_01eead446acc456b,2026-08-21
1369,ase_pt_43b493247bb548cc,2026-08-21
1370,ase_pt_43b493247bb548cc,2026-08-21
1371,ase_pt_43b493247bb548cc,2026-08-21
1372,ase_pt_43b493247bb548cc,2026-08-21
1373,ase_pt_43b493247bb548cc,2026-08-21
1374,ase_pt_eb98d0776e8e4c2b,2026-08-21
1375,ase_pt_eb98d0776e8e4c2b,2026-08-21
1376,ase_pt_eb98d0776e8e4c2b,2026-08-21
1377,ase_pt_eb98d0776e8e4c2b,2026-08-21
1378,ase_pt_eb98d0776e8e4c2b,2026-08-21
1379,ase_pt_eb98d0776e8e4c2b,2026-08-21
1380,ase_pt_e2570da6158e4bf8,2026-08-21
1381,ase_pt_e2570da6158e4bf8,2026-08-21
1382,ase_pt_e2570da6158e4bf8,2026-08-21
1383,ase_pt_e2570da6158e4bf8,2026-08-21
1384,ase_pt_e2570da6158e4bf8,2026-08-21
1385,ase_pt_e2570da6158e4bf8,2026-08-21
1386,ase_pt_e2570da6158e4bf8,2026-08-21
1387,ase_pt_e2570da6158e4bf8,2026-08-21
1388,ase_pt_a81f2a870e1640c5,2026-08-21
1389,ase_pt_90567077eb144619,2026-08-21
1390,ase_pt_45331c229b7c4d18,2027-07-16
1391,ase_pt_9ac53dd86a4a49db,2026-08-21
1392,ase_pt_b143fca2d6684ea9,2026-08-21
1393,ase_pt_1353d127f4e04c38,2027-07-16
1394,ase_pt_feb277e4ceee4a33,2027-07-16
1395,ase_pt_d2121d0c26e647d3,2026-08-21
1396,ase_pt_8f07b5e253e84aac,2026-08-21
1397,ase_pt_e2f99181fe884443,2027-07-16
1398,ase_pt_e2f99181fe884443,2026-08-21
1399,ase_pt_f7783f7e02854358,2027-07-16
1400,ase_pt_f7783f7e02854358,2026-08-21
1401,ase_pt_7179b9b59f2946e7,2026-08-21
1402,ase_pt_7179b9b59f2946e7,2026-08-21
1403,ase_pt_5838a244a64d48a7,2026-08-21
1404,ase_pt_5838a244a64d48a7,2026-08-21
1405,ase_pt_4eee96fe9fd74603,2026-08-21
1406,ase_pt_4eee96fe9fd74603,2026-08-21
1407,ase_pt_938199d6acd74eb5,2026-08-21
1408,ase_pt_938199d6acd74eb5,2026-08-21
1409,ase_pt_6c0852ff34cc4914,2026-08-21
1410,ase_pt_6c0852ff34cc4914,2026-08-21
1411,ase_pt_e549a8e66b504915,2026-08-21
1412,ase_pt_e549a8e66b504915,2026-08-21
1413,ase_pt_5b867797cbbb4df8,2026-08-21
1414,ase_pt_5b867797cbbb4df8,2026-08-21
1415,ase_pt_2e6843beba754b18,2027-07-16
1416,ase_pt_2e6843beba754b18,2027-07-16
1417,ase_pt_d41318d96c0c4c43,2026-08-21
1418,ase_pt_d41318d96c0c4c43,2026-08-21
1419,ase_pt_b0cb97a05fe0422f,2026-08-21
1420,ase_pt_b0cb97a05fe0422f,2026-09-18
1421,ase_pt_c95aee18709e452c,2026-08-21
1422,ase_pt_c95aee18709e452c,2026-08-21
1423,ase_pt_80ab7cc88064422c,2026-08-21
1424,ase_pt_80ab7cc88064422c,2026-08-21
1425,ase_pt_7867db8a72a541c5,2026-08-21
1426,ase_pt_7867db8a72a541c5,2026-08-21
1427,ase_pt_26a9bf53b4d14255,2026-08-21
1428,ase_pt_26a9bf53b4d14255,2026-08-21
1429,ase_pt_1a6d7d2e47dd4ead,2026-08-21
1430,ase_pt_1a6d7d2e47dd4ead,2026-08-21
1431,ase_pt_e3b8f1a59f6440b9,2026-08-21
1432,ase_pt_e3b8f1a59f6440b9,2026-08-21
1433,ase_pt_0e064b32f2734d4b,2026-08-21
1434,ase_pt_0e064b32f2734d4b,2026-08-21
1435,ase_pt_f19a297d7ecc4a07,2027-07-16
1436,ase_pt_f19a297d7ecc4a07,2027-07-16
1437,ase_pt_73e78dcd567f42e4,2026-08-21
1438,ase_pt_73e78dcd567f42e4,2026-08-21
1439,ase_pt_83538519e8064a9e,2026-08-21
1440,ase_pt_83538519e8064a9e,2026-09-18
1441,ase_pt_b561dca737e64954,2026-08-21
1442,ase_pt_b561dca737e64954,2026-08-21
1443,ase_pt_b561dca737e64954,2026-08-21
1444,ase_pt_b561dca737e64954,2026-08-21
1445,ase_pt_7a913eaa2e034493,2026-08-21
1446,ase_pt_7a913eaa2e034493,2026-08-21
1447,ase_pt_7a913eaa2e034493,2026-08-21
1448,ase_pt_7a913eaa2e034493,2026-08-21
1449,ase_pt_3e3127f519aa4b36,2026-08-21
1450,ase_pt_3e3127f519aa4b36,2026-09-18
1451,ase_pt_6edd6080f1904229,2026-08-21
1452,ase_pt_6edd6080f1904229,2026-09-18
1453,ase_pt_27fb95998a56415b,2026-08-21
1454,ase_pt_27fb95998a56415b,2026-09-18
1455,ase_pt_96afe39b761e4ad1,2026-08-21
1456,ase_pt_96afe39b761e4ad1,2026-09-18
1457,ase_pt_06138b3b65da4af9,2026-08-21
1458,ase_pt_06138b3b65da4af9,2026-09-18
1459,ase_pt_06138b3b65da4af9,2026-08-21
1460,ase_pt_06138b3b65da4af9,2026-09-18
1461,ase_pt_6474cf69996b4496,2026-08-21
1462,ase_pt_6474cf69996b4496,2026-09-18
1463,ase_pt_25308f99b8a44dab,2026-09-18
1464,ase_pt_25308f99b8a44dab,2027-07-16
1465,ase_pt_c8a9b9a5f23c4a02,2026-09-18
1466,ase_pt_c8a9b9a5f23c4a02,2027-07-16
1467,ase_pt_af7b9105f1b44a39,2026-09-18
1468,ase_pt_af7b9105f1b44a39,2026-08-21
1469,ase_pt_7c98961ed462420e,2026-09-18
1470,ase_pt_7c98961ed462420e,2026-08-21
1471,ase_pt_1ca9d2bc3c954aa1,2026-09-18
1472,ase_pt_1ca9d2bc3c954aa1,2026-08-21
1473,ase_pt_ddcc6f854e4843f4,2026-09-18
1474,ase_pt_ddcc6f854e4843f4,2026-08-21
1475,ase_pt_476a12c189d04554,2026-09-18
1476,ase_pt_476a12c189d04554,2026-08-21
1477,ase_pt_d1c575613d644f6d,2026-09-18
1478,ase_pt_d1c575613d644f6d,2026-08-21
1479,ase_pt_d1c575613d644f6d,2026-09-18
1480,ase_pt_d1c575613d644f6d,2026-08-21
1481,ase_pt_7535e14a6e124d94,2027-07-16
1482,ase_pt_7535e14a6e124d94,2026-08-21
1483,ase_pt_c467febe9f4646de,2027-07-16
1484,ase_pt_c467febe9f4646de,2026-08-21
1485,ase_pt_771678d014254c74,2026-09-18
1486,ase_pt_771678d014254c74,2026-08-21
1487,ase_pt_27770dc5a81e4e91,2026-09-18
1488,ase_pt_27770dc5a81e4e91,2026-08-21
1489,ase_pt_4ddf72645e174fe1,2026-09-18
1490,ase_pt_4ddf72645e174fe1,2026-08-21
1491,ase_pt_23ef28daf9cb47a1,2026-09-18
1492,ase_pt_23ef28daf9cb47a1,2026-08-21
1493,ase_pt_23ef28daf9cb47a1,2026-09-18
1494,ase_pt_23ef28daf9cb47a1,2026-08-21
1495,ase_pt_0e252cbba9094a72,2026-10-16
1496,ase_pt_0e252cbba9094a72,2026-08-21
1497,ase_pt_6c50347440d247b4,2026-08-21
1498,ase_pt_6c50347440d247b4,2026-08-21
1499,ase_pt_ba7fa2bd655642a4,2026-08-21
1500,ase_pt_ba7fa2bd655642a4,2026-08-21
1501,ase_pt_c1b18ab884d94247,2026-08-21
1502,ase_pt_c1b18ab884d94247,2026-08-21
1503,ase_pt_03e63508f3af489f,2026-08-21
1504,ase_pt_03e63508f3af489f,2026-08-21
1505,ase_pt_57db029c27af45e3,2026-08-21
1506,ase_pt_57db029c27af45e3,2026-08-21
1507,ase_pt_57db029c27af45e3,2026-08-21
1508,ase_pt_57db029c27af45e3,2026-08-21
1509,ase_pt_32186d8d86644d8a,2026-08-21
1510,ase_pt_32186d8d86644d8a,2026-08-21
1511,ase_pt_32186d8d86644d8a,2026-08-21
1512,ase_pt_32186d8d86644d8a,2026-08-21
1513,ase_pt_8cea473fdd8847ee,2026-08-21
1514,ase_pt_8cea473fdd8847ee,2026-09-18
1515,ase_pt_8cea473fdd8847ee,2026-08-21
1516,ase_pt_8cea473fdd8847ee,2026-09-18
1517,ase_pt_44e3a8804a2a4988,2026-09-18
1518,ase_pt_44e3a8804a2a4988,2026-08-21
1519,ase_pt_44e3a8804a2a4988,2026-09-18
1520,ase_pt_44e3a8804a2a4988,2026-08-21
1521,ase_pt_713d53f998734c95,2026-08-21
1522,ase_pt_713d53f998734c95,2026-08-21
1523,ase_pt_713d53f998734c95,2026-08-21
1524,ase_pt_5949f93a17d240ae,2026-08-21
1525,ase_pt_5949f93a17d240ae,2026-08-21
1526,ase_pt_5949f93a17d240ae,2026-08-21
1527,ase_pt_eae220cc91eb49ee,2026-08-21
1528,ase_pt_eae220cc91eb49ee,2026-08-21
1529,ase_pt_eae220cc91eb49ee,2026-08-21
1530,ase_pt_eae220cc91eb49ee,2026-08-21
1531,ase_pt_873fee4ef10f4d1e,2026-08-21
1532,ase_pt_873fee4ef10f4d1e,2026-08-21
1533,ase_pt_873fee4ef10f4d1e,2026-08-21
1534,ase_pt_6fbaf19c00b54f5a,2026-08-21
1535,ase_pt_6fbaf19c00b54f5a,2026-08-21
1536,ase_pt_6fbaf19c00b54f5a,2026-08-21
1537,ase_pt_78d7474730e741f4,2026-08-21
1538,ase_pt_78d7474730e741f4,2026-08-21
1539,ase_pt_78d7474730e741f4,2026-08-21
1540,ase_pt_3e1833f415fd414f,2026-08-21
1541,ase_pt_3e1833f415fd414f,2026-08-21
1542,ase_pt_3e1833f415fd414f,2026-08-21
1543,ase_pt_d44e9670399c408a,2026-08-21
1544,ase_pt_d44e9670399c408a,2026-08-21
1545,ase_pt_d44e9670399c408a,2026-08-21
1546,ase_pt_f033ed36fcef4965,2026-08-21
1547,ase_pt_9ac2841b15404bcd,2026-08-21
1548,ase_pt_2eb7fcfa021b40e9,2027-07-16
1549,ase_pt_0410e0d5f8af4361,2027-07-16
1550,ase_pt_4e6c3823a6db41fb,2026-08-21
1551,ase_pt_5cd9914d28294eaa,2026-08-21
1552,ase_pt_c9cf1e5947bb4752,2027-07-16
1553,ase_pt_c9cf1e5947bb4752,2026-08-21
1554,ase_pt_145e7e156a714c6b,2027-07-16
1555,ase_pt_145e7e156a714c6b,2026-08-21
1556,ase_pt_e66149ee488d4111,2026-08-21
1557,ase_pt_e66149ee488d4111,2026-08-21
1558,ase_pt_5a6ff0d6be8e48cc,2026-08-21
1559,ase_pt_5a6ff0d6be8e48cc,2026-08-21
1560,ase_pt_112c1a8d5dc94d21,2026-08-21
1561,ase_pt_112c1a8d5dc94d21,2026-08-21
1562,ase_pt_9bf39c88fddc4d28,2026-08-21
1563,ase_pt_9bf39c88fddc4d28,2026-08-21
1564,ase_pt_3364009d64af4768,2026-08-21
1565,ase_pt_3364009d64af4768,2026-08-21
1566,ase_pt_4c06105a01794947,2026-08-21
1567,ase_pt_4c06105a01794947,2026-08-21
1568,ase_pt_d6f552806c264371,2026-08-21
1569,ase_pt_d6f552806c264371,2026-08-21
1570,ase_pt_f4ab0354b1194755,2027-07-16
1571,ase_pt_f4ab0354b1194755,2027-07-16
1572,ase_pt_35adba2d503446d4,2026-08-21
1573,ase_pt_35adba2d503446d4,2026-08-21
1574,ase_pt_f0718fd916934cfe,2026-08-21
1575,ase_pt_f0718fd916934cfe,2026-09-18
1576,ase_pt_046547bd9a204f91,2026-08-21
1577,ase_pt_046547bd9a204f91,2026-08-21
1578,ase_pt_cb4bcbf8a2d84d5f,2026-08-21
1579,ase_pt_cb4bcbf8a2d84d5f,2026-08-21
1580,ase_pt_5d475d0436df49e3,2026-08-21
1581,ase_pt_5d475d0436df49e3,2026-08-21
1582,ase_pt_90b15fbbc1784cbe,2026-08-21
1583,ase_pt_90b15fbbc1784cbe,2026-08-21
1584,ase_pt_4a739bd10d40478e,2026-08-21
1585,ase_pt_4a739bd10d40478e,2026-08-21
