id,paper_trade_id,strike,asset_type
982,ase_pt_df0d1012524347fb,105.0000,CALL
983,ase_pt_df0d1012524347fb,109.7300,CALL
984,ase_pt_963783dd4e834ad5,107.9100,CALL
985,ase_pt_963783dd4e834ad5,100.3700,CALL
986,ase_pt_963783dd4e834ad5,100.3700,PUT
987,ase_pt_963783dd4e834ad5,107.9100,PUT
988,ase_pt_3f620ebb349a4df9,107.9100,CALL
989,ase_pt_3f620ebb349a4df9,100.3700,CALL
990,ase_pt_3f620ebb349a4df9,100.3700,PUT
991,ase_pt_3f620ebb349a4df9,107.9100,PUT
992,ase_pt_bf9746964617425a,112.0700,PUT
993,ase_pt_bf9746964617425a,115.6200,PUT
994,ase_pt_305c8be299544ad0,109.7300,PUT
995,ase_pt_305c8be299544ad0,115.6200,PUT
996,ase_pt_dea8aa2dc202496f,100.3700,CALL
997,ase_pt_dea8aa2dc202496f,105.0000,CALL
998,ase_pt_dea8aa2dc202496f,105.0000,PUT
999,ase_pt_dea8aa2dc202496f,109.7300,PUT
1000,ase_pt_f3afc3f4ede84b03,103.7500,CALL
1001,ase_pt_f3afc3f4ede84b03,103.7500,PUT
1002,ase_pt_f3afc3f4ede84b03,109.7300,CALL
1003,ase_pt_f3afc3f4ede84b03,109.7300,PUT
1004,ase_pt_a2df9c7deeea4407,100.3700,CALL
1005,ase_pt_a2df9c7deeea4407,100.3700,PUT
1006,ase_pt_c8bf85c6ede2488b,100.7400,CALL
1007,ase_pt_c8bf85c6ede2488b,100.3700,CALL
1008,ase_pt_5e1802c0f78045cb,100.3700,CALL
1009,ase_pt_5e1802c0f78045cb,100.3700,PUT
1010,ase_pt_c8dd09199fb94cf3,106.3700,CALL
1011,ase_pt_c8dd09199fb94cf3,106.3700,PUT
1012,ase_pt_f352a5bb0a3845c7,99.2900,CALL
1013,ase_pt_f352a5bb0a3845c7,100.3700,CALL
1014,ase_pt_f352a5bb0a3845c7,102.5800,CALL
1015,ase_pt_496875cb2f7d476e,112.0700,PUT
1016,ase_pt_496875cb2f7d476e,106.3700,PUT
1017,ase_pt_496875cb2f7d476e,106.3700,CALL
1018,ase_pt_496875cb2f7d476e,112.0700,CALL
1019,ase_pt_d8d2ea56d692462f,100.7400,CALL
1020,ase_pt_d8d2ea56d692462f,100.3700,CALL
1021,ase_pt_bed69d2bf32e4b21,109.7300,PUT
1022,ase_pt_bed69d2bf32e4b21,105.0000,PUT
1023,ase_pt_bed69d2bf32e4b21,105.0000,CALL
1024,ase_pt_bed69d2bf32e4b21,109.7300,CALL
1025,ase_pt_ea93f5edcbd049a6,100.3700,CALL
1026,ase_pt_ea93f5edcbd049a6,105.0000,CALL
1027,ase_pt_16cf6d806ea34cdc,99.2900,CALL
1028,ase_pt_16cf6d806ea34cdc,100.3700,CALL
1029,ase_pt_16cf6d806ea34cdc,101.4600,CALL
1030,ase_pt_d3b5f2da35984057,107.9100,CALL
1031,ase_pt_d3b5f2da35984057,100.3700,CALL
1032,ase_pt_d3b5f2da35984057,100.3700,PUT
1033,ase_pt_d3b5f2da35984057,107.9100,PUT
1034,ase_pt_8d400ce6441c4402,112.0700,PUT
1035,ase_pt_8d400ce6441c4402,107.9100,PUT
1036,ase_pt_8d400ce6441c4402,107.9100,CALL
1037,ase_pt_8d400ce6441c4402,112.0700,CALL
1038,ase_pt_854cdbc63d0e4302,107.9100,CALL
1039,ase_pt_854cdbc63d0e4302,107.9100,PUT
1040,ase_pt_e7d78e583530476c,105.0000,PUT
1041,ase_pt_e7d78e583530476c,112.0700,PUT
1042,ase_pt_eb69c5f8d45a4cea,105.0000,CALL
1043,ase_pt_08179cf977334df3,98.0000,CALL
1044,ase_pt_08179cf977334df3,104.0000,CALL
1045,ase_pt_8b9f1e603d544491,91.0000,PUT
1046,ase_pt_8b9f1e603d544491,95.0000,PUT
1047,ase_pt_8b9f1e603d544491,105.0000,CALL
1048,ase_pt_8b9f1e603d544491,109.0000,CALL
1049,ase_pt_0c9b4327f85a4179,97.0000,CALL
1050,ase_pt_0c9b4327f85a4179,102.0000,CALL
1051,ase_pt_0c9b4327f85a4179,103.0000,CALL
1052,ase_pt_0c9b4327f85a4179,108.0000,CALL
1053,ase_pt_0c9b4327f85a4179,100.0000,PUT
1054,ase_pt_b217288663e64abf,96.0000,CALL
1055,ase_pt_b217288663e64abf,100.0000,CALL
1056,ase_pt_b217288663e64abf,104.0000,CALL
1057,ase_pt_b217288663e64abf,104.0000,PUT
1058,ase_pt_b217288663e64abf,100.0000,PUT
1059,ase_pt_b217288663e64abf,96.0000,PUT
1060,ase_pt_eacf187fc03e42a8,87.0000,PUT
1061,ase_pt_eacf187fc03e42a8,92.0000,PUT
1062,ase_pt_eacf187fc03e42a8,108.0000,CALL
1063,ase_pt_eacf187fc03e42a8,113.0000,CALL
1064,ase_pt_eacf187fc03e42a8,93.0000,PUT
1065,ase_pt_eacf187fc03e42a8,98.0000,PUT
1066,ase_pt_eacf187fc03e42a8,102.0000,CALL
1067,ase_pt_eacf187fc03e42a8,107.0000,CALL
1068,ase_pt_6d5376710e84479f,102.5800,CALL
1069,ase_pt_3ca0620c4cef4d6f,102.5800,PUT
1070,ase_pt_974bac188a97487c,89.3800,CALL
1071,ase_pt_1c95fb9bd5194ab1,89.3800,PUT
1072,ase_pt_bbb2af4febbf44fa,93.3600,CALL
1073,ase_pt_df836ccb480e43ac,93.3600,PUT
1074,ase_pt_baad41bd56d44e0e,89.3800,CALL
1075,ase_pt_baad41bd56d44e0e,105.0000,CALL
1076,ase_pt_8b3c4ae687964a70,89.3800,PUT
1077,ase_pt_8b3c4ae687964a70,105.0000,PUT
1078,ase_pt_cf555e7bab05428c,100.3700,CALL
1079,ase_pt_cf555e7bab05428c,105.0000,CALL
1080,ase_pt_341ee9bd107947a6,97.1000,CALL
1081,ase_pt_341ee9bd107947a6,100.3700,CALL
1082,ase_pt_48e071537e064f17,103.7500,CALL
1083,ase_pt_48e071537e064f17,107.9100,CALL
1084,ase_pt_774ec411f0664b5e,103.7500,CALL
1085,ase_pt_774ec411f0664b5e,107.9100,CALL
1086,ase_pt_9ce40b1112c2482f,106.3700,CALL
1087,ase_pt_9ce40b1112c2482f,109.7300,CALL
1088,ase_pt_c6a51fd7f76347fe,100.3700,CALL
1089,ase_pt_c6a51fd7f76347fe,102.5800,CALL
1090,ase_pt_f5dd6dc35bb846d9,100.3700,CALL
1091,ase_pt_f5dd6dc35bb846d9,109.7300,CALL
1092,ase_pt_a1fcb5049d0f413b,96.9500,CALL
1093,ase_pt_a1fcb5049d0f413b,117.4200,CALL
1094,ase_pt_8f481826e0ff4f9b,105.0000,CALL
1095,ase_pt_8f481826e0ff4f9b,109.7300,CALL
1096,ase_pt_364e2c86c1d6469d,100.3700,CALL
1097,ase_pt_364e2c86c1d6469d,107.3800,CALL
1098,ase_pt_5451fd35cf2d40c9,100.3700,PUT
1099,ase_pt_5451fd35cf2d40c9,105.0000,PUT
1100,ase_pt_304246ad516046d6,97.1000,PUT
1101,ase_pt_304246ad516046d6,100.3700,PUT
1102,ase_pt_63b79671045a4aa2,103.7500,PUT
1103,ase_pt_63b79671045a4aa2,107.9100,PUT
1104,ase_pt_44cb1b0418044113,103.7500,PUT
1105,ase_pt_44cb1b0418044113,107.9100,PUT
1106,ase_pt_4ef17b0e1c6546f6,106.3700,PUT
1107,ase_pt_4ef17b0e1c6546f6,109.7300,PUT
1108,ase_pt_bcbabed4ff834d64,100.3700,PUT
1109,ase_pt_bcbabed4ff834d64,102.5800,PUT
1110,ase_pt_0a828b9ce657480c,100.3700,PUT
1111,ase_pt_0a828b9ce657480c,109.7300,PUT
1112,ase_pt_7c1b674006aa4427,96.9500,PUT
1113,ase_pt_7c1b674006aa4427,117.4200,PUT
1114,ase_pt_80b9c058175a4c61,105.0000,PUT
1115,ase_pt_80b9c058175a4c61,109.7300,PUT
1116,ase_pt_e3723739cd9c4db8,100.3700,PUT
1117,ase_pt_e3723739cd9c4db8,107.3800,PUT
1118,ase_pt_dcf739fea6c346c2,100.3700,CALL
1119,ase_pt_dcf739fea6c346c2,105.0000,CALL
1120,ase_pt_dcf739fea6c346c2,103.7500,PUT
1121,ase_pt_dcf739fea6c346c2,107.9100,PUT
1122,ase_pt_297066db97404b77,100.3700,PUT
1123,ase_pt_297066db97404b77,105.0000,PUT
1124,ase_pt_297066db97404b77,103.7500,CALL
1125,ase_pt_297066db97404b77,107.9100,CALL
1126,ase_pt_ffc319cbdcb547bd,100.3700,CALL
1127,ase_pt_ffc319cbdcb547bd,100.7400,CALL
1128,ase_pt_b56a1c5009bc48ba,100.3700,PUT
1129,ase_pt_b56a1c5009bc48ba,100.7400,PUT
1130,ase_pt_c22a27dc84f148ae,97.1000,CALL
1131,ase_pt_c22a27dc84f148ae,96.1300,CALL
1132,ase_pt_b62d17470e3d4853,105.0000,CALL
1133,ase_pt_b62d17470e3d4853,107.3800,CALL
1134,ase_pt_1acdccfce30940ea,105.0000,CALL
1135,ase_pt_1acdccfce30940ea,107.3800,CALL
1136,ase_pt_1acdccfce30940ea,105.0000,PUT
1137,ase_pt_1acdccfce30940ea,107.3800,PUT
1138,ase_pt_3e339a7a3cdc4e44,100.3700,CALL
1139,ase_pt_3e339a7a3cdc4e44,100.7400,CALL
1140,ase_pt_f663d57759104da1,100.5600,CALL
1141,ase_pt_f663d57759104da1,104.6000,CALL
1142,ase_pt_8bb5c04c7e374521,100.5600,PUT
1143,ase_pt_8bb5c04c7e374521,104.6000,PUT
1144,ase_pt_14bbea05d32a4a64,100.7400,CALL
1145,ase_pt_14bbea05d32a4a64,105.0000,CALL
1146,ase_pt_e9c5adc89a694700,97.6900,CALL
1147,ase_pt_e9c5adc89a694700,105.0000,CALL
1148,ase_pt_2e78f09475d34b9c,97.6900,PUT
1149,ase_pt_2e78f09475d34b9c,105.0000,PUT
1150,ase_pt_7321ce7d9a704a8b,100.7400,CALL
1151,ase_pt_7321ce7d9a704a8b,102.5800,CALL
1152,ase_pt_5e8f0d60fbd54fb2,100.7400,CALL
1153,ase_pt_5e8f0d60fbd54fb2,105.0000,CALL
1154,ase_pt_3ba61bac1a2f4d53,105.5800,CALL
1155,ase_pt_3ba61bac1a2f4d53,107.9100,CALL
1156,ase_pt_3ba61bac1a2f4d53,105.5800,PUT
1157,ase_pt_3ba61bac1a2f4d53,107.9100,PUT
1158,ase_pt_16c1472721674c76,89.3800,CALL
1159,ase_pt_16c1472721674c76,105.0000,CALL
1160,ase_pt_a56d6cd8ff234e19,89.3800,PUT
1161,ase_pt_a56d6cd8ff234e19,105.0000,PUT
1162,ase_pt_0f75b5e82d514193,100.7400,CALL
1163,ase_pt_0f75b5e82d514193,102.5800,CALL
1164,ase_pt_937155f971934804,100.7400,CALL
1165,ase_pt_937155f971934804,107.9100,CALL
1166,ase_pt_b73e0508eca949e8,100.7400,PUT
1167,ase_pt_b73e0508eca949e8,107.9100,PUT
1168,ase_pt_532c902bfb4748ee,100.7400,CALL
1169,ase_pt_532c902bfb4748ee,100.3700,CALL
1170,ase_pt_532c902bfb4748ee,100.7400,PUT
1171,ase_pt_532c902bfb4748ee,100.3700,PUT
1172,ase_pt_de9a1dd6531e46d8,97.3700,CALL
1173,ase_pt_de9a1dd6531e46d8,105.0000,CALL
1174,ase_pt_c62db28384754bcc,100.3700,CALL
1175,ase_pt_c62db28384754bcc,100.3700,PUT
1176,ase_pt_488e81b05e3546f2,106.3700,CALL
1177,ase_pt_488e81b05e3546f2,106.3700,PUT
1178,ase_pt_a46af2f3109f4baf,100.3700,CALL
1179,ase_pt_a46af2f3109f4baf,100.3700,PUT
1180,ase_pt_4b4633b31af942dc,100.3700,CALL
1181,ase_pt_4b4633b31af942dc,100.3700,PUT
1182,ase_pt_2b871389c3f94b23,100.3700,CALL
1183,ase_pt_2b871389c3f94b23,100.3700,PUT
1184,ase_pt_2b871389c3f94b23,107.9100,CALL
1185,ase_pt_2b871389c3f94b23,107.9100,PUT
1186,ase_pt_256ccb2dec9a44b2,100.3700,CALL
1187,ase_pt_256ccb2dec9a44b2,100.3700,PUT
1188,ase_pt_256ccb2dec9a44b2,103.7500,CALL
1189,ase_pt_256ccb2dec9a44b2,103.7500,PUT
1190,ase_pt_90fdbdd9ef814faa,100.3700,CALL
1191,ase_pt_90fdbdd9ef814faa,100.7400,CALL
1192,ase_pt_90fdbdd9ef814faa,100.3700,PUT
1193,ase_pt_90fdbdd9ef814faa,100.7400,PUT
1194,ase_pt_c1cb14c33f0a40db,107.3800,CALL
1195,ase_pt_c1cb14c33f0a40db,107.9100,CALL
1196,ase_pt_c1cb14c33f0a40db,107.3800,PUT
1197,ase_pt_c1cb14c33f0a40db,107.9100,PUT
1198,ase_pt_2f51cdd5a4bc4ffd,99.2900,CALL
1199,ase_pt_2f51cdd5a4bc4ffd,100.3700,CALL
1200,ase_pt_2f51cdd5a4bc4ffd,101.4600,CALL
1201,ase_pt_9685e32cd4cc4f00,99.2900,PUT
1202,ase_pt_9685e32cd4cc4f00,100.3700,PUT
1203,ase_pt_9685e32cd4cc4f00,101.4600,PUT
1204,ase_pt_7c3ef7e616e149da,106.3700,CALL
1205,ase_pt_7c3ef7e616e149da,100.3700,CALL
1206,ase_pt_7c3ef7e616e149da,100.3700,PUT
1207,ase_pt_7c3ef7e616e149da,106.3700,PUT
1208,ase_pt_ae12830c35754db8,99.2900,CALL
1209,ase_pt_ae12830c35754db8,100.3700,CALL
1210,ase_pt_ae12830c35754db8,103.7500,CALL
1211,ase_pt_7de3ce6fbc8845a0,99.2900,PUT
1212,ase_pt_7de3ce6fbc8845a0,100.3700,PUT
1213,ase_pt_7de3ce6fbc8845a0,103.7500,PUT
1214,ase_pt_335da21099bf469e,99.2900,CALL
1215,ase_pt_335da21099bf469e,100.3700,CALL
1216,ase_pt_335da21099bf469e,102.5800,CALL
1217,ase_pt_02d0d9913754443c,99.2900,CALL
1218,ase_pt_02d0d9913754443c,101.4600,CALL
1219,ase_pt_02d0d9913754443c,105.0000,CALL
1220,ase_pt_c6e58215b6bc4846,97.1000,CALL
1221,ase_pt_c6e58215b6bc4846,100.3700,CALL
1222,ase_pt_c6e58215b6bc4846,103.7500,CALL
1223,ase_pt_e56739d70d014172,99.9400,CALL
1224,ase_pt_e56739d70d014172,100.3700,CALL
1225,ase_pt_e56739d70d014172,100.8000,CALL
1226,ase_pt_d98382cd2b4f4c2d,99.2900,CALL
1227,ase_pt_d98382cd2b4f4c2d,100.3700,CALL
1228,ase_pt_d98382cd2b4f4c2d,101.4600,CALL
1229,ase_pt_d98382cd2b4f4c2d,99.2900,PUT
1230,ase_pt_d98382cd2b4f4c2d,100.3700,PUT
1231,ase_pt_d98382cd2b4f4c2d,101.4600,PUT
1232,ase_pt_559d9e7244b542ea,100.7400,CALL
1233,ase_pt_559d9e7244b542ea,100.3700,CALL
1234,ase_pt_559d9e7244b542ea,101.1200,CALL
1235,ase_pt_bf3cd83403654aef,99.2900,CALL
1236,ase_pt_bf3cd83403654aef,100.3700,CALL
1237,ase_pt_bf3cd83403654aef,102.5800,CALL
1238,ase_pt_f22691ef3d444fab,109.7300,PUT
1239,ase_pt_f22691ef3d444fab,105.0000,PUT
1240,ase_pt_f22691ef3d444fab,105.0000,CALL
1241,ase_pt_f22691ef3d444fab,109.7300,CALL
1242,ase_pt_cc496e3791394bdd,107.9100,PUT
1243,ase_pt_cc496e3791394bdd,103.7500,PUT
1244,ase_pt_cc496e3791394bdd,103.7500,CALL
1245,ase_pt_cc496e3791394bdd,107.9100,CALL
1246,ase_pt_64f79423f4d24f3e,113.2600,PUT
1247,ase_pt_64f79423f4d24f3e,107.9100,PUT
1248,ase_pt_64f79423f4d24f3e,107.9100,CALL
1249,ase_pt_64f79423f4d24f3e,113.2600,CALL
1250,ase_pt_24bc62692c964244,109.7300,PUT
1251,ase_pt_24bc62692c964244,105.0000,PUT
1252,ase_pt_24bc62692c964244,105.0000,CALL
1253,ase_pt_24bc62692c964244,109.7300,CALL
1254,ase_pt_3bcc9c0b31ff49f3,112.0700,PUT
1255,ase_pt_3bcc9c0b31ff49f3,106.3700,PUT
1256,ase_pt_3bcc9c0b31ff49f3,105.0000,CALL
1257,ase_pt_3bcc9c0b31ff49f3,107.9100,CALL
1258,ase_pt_e78a52d34182482d,112.0700,PUT
1259,ase_pt_e78a52d34182482d,107.9100,PUT
1260,ase_pt_e78a52d34182482d,103.7500,CALL
1261,ase_pt_e78a52d34182482d,107.9100,CALL
1262,ase_pt_70ff8734f7804dad,112.0700,PUT
1263,ase_pt_70ff8734f7804dad,106.3700,PUT
1264,ase_pt_70ff8734f7804dad,106.3700,CALL
1265,ase_pt_70ff8734f7804dad,112.0700,CALL
1266,ase_pt_70ff8734f7804dad,105.0000,PUT
1267,ase_pt_70ff8734f7804dad,102.5800,PUT
1268,ase_pt_70ff8734f7804dad,102.5800,CALL
1269,ase_pt_70ff8734f7804dad,105.0000,CALL
1270,ase_pt_6a6f8dd6d8d04180,107.9100,PUT
1271,ase_pt_6a6f8dd6d8d04180,103.7500,PUT
1272,ase_pt_6a6f8dd6d8d04180,106.3700,CALL
1273,ase_pt_6a6f8dd6d8d04180,112.0700,CALL
1274,ase_pt_52d55444d36747a0,109.7300,PUT
1275,ase_pt_52d55444d36747a0,105.0000,PUT
1276,ase_pt_52d55444d36747a0,105.0000,CALL
1277,ase_pt_52d55444d36747a0,109.7300,CALL
1278,ase_pt_d63b61e91c314a4f,112.0700,PUT
1279,ase_pt_d63b61e91c314a4f,106.3700,PUT
1280,ase_pt_d63b61e91c314a4f,106.3700,CALL
1281,ase_pt_d63b61e91c314a4f,112.0700,CALL
1282,ase_pt_4ed0eedc2d0047dd,112.0700,PUT
1283,ase_pt_4ed0eedc2d0047dd,107.9100,PUT
1284,ase_pt_4ed0eedc2d0047dd,107.9100,CALL
1285,ase_pt_4ed0eedc2d0047dd,112.0700,CALL
1286,ase_pt_00ab5dd704f449f7,100.3700,PUT
1287,ase_pt_00ab5dd704f449f7,100.3700,CALL
1288,ase_pt_00ab5dd704f449f7,109.7300,PUT
1289,ase_pt_00ab5dd704f449f7,109.7300,CALL
1290,ase_pt_fff14c0d833a43a4,100.3700,CALL
1291,ase_pt_fff14c0d833a43a4,105.0000,CALL
1292,ase_pt_6eecd7dc53e44088,100.3700,PUT
1293,ase_pt_6eecd7dc53e44088,105.0000,PUT
1294,ase_pt_5df56406e676421f,99.2900,CALL
1295,ase_pt_5df56406e676421f,103.7500,CALL
1296,ase_pt_5df56406e676421f,107.9100,CALL
1297,ase_pt_5b1ade8a47a2427c,99.2900,PUT
1298,ase_pt_5b1ade8a47a2427c,103.7500,PUT
1299,ase_pt_5b1ade8a47a2427c,107.9100,PUT
1300,ase_pt_4a42f6e79939477c,105.0000,PUT
1301,ase_pt_4a42f6e79939477c,109.7300,PUT
1302,ase_pt_4a42f6e79939477c,105.0000,CALL
1303,ase_pt_4a42f6e79939477c,109.7300,CALL
1304,ase_pt_5208c296a9d047a4,107.9100,CALL
1305,ase_pt_5208c296a9d047a4,100.3700,CALL
1306,ase_pt_5208c296a9d047a4,100.3700,PUT
1307,ase_pt_5208c296a9d047a4,107.9100,PUT
1308,ase_pt_c90f2d4483524cf3,107.9100,CALL
1309,ase_pt_c90f2d4483524cf3,100.3700,CALL
1310,ase_pt_c90f2d4483524cf3,100.3700,PUT
1311,ase_pt_c90f2d4483524cf3,107.9100,PUT
1312,ase_pt_43c4c77038f3406c,112.0700,PUT
1313,ase_pt_43c4c77038f3406c,115.6200,PUT
1314,ase_pt_40bdf8a07f154dda,109.7300,PUT
1315,ase_pt_40bdf8a07f154dda,115.6200,PUT
1316,ase_pt_8d272733b82b486a,100.3700,CALL
1317,ase_pt_8d272733b82b486a,105.0000,CALL
1318,ase_pt_8d272733b82b486a,105.0000,PUT
1319,ase_pt_8d272733b82b486a,109.7300,PUT
1320,ase_pt_24e97ff0df5b4982,103.7500,CALL
1321,ase_pt_24e97ff0df5b4982,103.7500,PUT
1322,ase_pt_24e97ff0df5b4982,109.7300,CALL
1323,ase_pt_24e97ff0df5b4982,109.7300,PUT
1324,ase_pt_feffd623b601459d,100.3700,CALL
1325,ase_pt_feffd623b601459d,100.3700,PUT
1326,ase_pt_d339d8eab1824973,100.7400,CALL
1327,ase_pt_d339d8eab1824973,100.3700,CALL
1328,ase_pt_cfeb044893794459,100.3700,CALL
1329,ase_pt_cfeb044893794459,100.3700,PUT
1330,ase_pt_236c6d4d2d11491a,106.3700,CALL
1331,ase_pt_236c6d4d2d11491a,106.3700,PUT
1332,ase_pt_5ad3da4131714e30,99.2900,CALL
1333,ase_pt_5ad3da4131714e30,100.3700,CALL
1334,ase_pt_5ad3da4131714e30,102.5800,CALL
1335,ase_pt_c5be21acb3394fec,112.0700,PUT
1336,ase_pt_c5be21acb3394fec,106.3700,PUT
1337,ase_pt_c5be21acb3394fec,106.3700,CALL
1338,ase_pt_c5be21acb3394fec,112.0700,CALL
1339,ase_pt_420f5395718a4e36,100.7400,CALL
1340,ase_pt_420f5395718a4e36,100.3700,CALL
1341,ase_pt_241e62fb9dec48f7,109.7300,PUT
1342,ase_pt_241e62fb9dec48f7,105.0000,PUT
1343,ase_pt_241e62fb9dec48f7,105.0000,CALL
1344,ase_pt_241e62fb9dec48f7,109.7300,CALL
1345,ase_pt_d6ed352fe4334e51,100.3700,CALL
1346,ase_pt_d6ed352fe4334e51,105.0000,CALL
1347,ase_pt_687d43cfbe23447f,99.2900,CALL
1348,ase_pt_687d43cfbe23447f,100.3700,CALL
1349,ase_pt_687d43cfbe23447f,101.4600,CALL
1350,ase_pt_1dfa879e84f34a36,107.9100,CALL
1351,ase_pt_1dfa879e84f34a36,100.3700,CALL
1352,ase_pt_1dfa879e84f34a36,100.3700,PUT
1353,ase_pt_1dfa879e84f34a36,107.9100,PUT
1354,ase_pt_6a0fee0e6c994c43,112.0700,PUT
1355,ase_pt_6a0fee0e6c994c43,107.9100,PUT
1356,ase_pt_6a0fee0e6c994c43,107.9100,CALL
1357,ase_pt_6a0fee0e6c994c43,112.0700,CALL
1358,ase_pt_ea4be73d23ee4956,107.9100,CALL
1359,ase_pt_ea4be73d23ee4956,107.9100,PUT
1360,ase_pt_a81db8b53b0a4269,105.0000,PUT
1361,ase_pt_a81db8b53b0a4269,112.0700,PUT
1362,ase_pt_02879b05ff214e47,105.0000,CALL
1363,ase_pt_e2544b55d07e46a3,98.0000,CALL
1364,ase_pt_e2544b55d07e46a3,104.0000,CALL
1365,ase_pt_01eead446acc456b,91.0000,PUT
1366,ase_pt_01eead446acc456b,95.0000,PUT
1367,ase_pt_01eead446acc456b,105.0000,CALL
1368,ase_pt_01eead446acc456b,109.0000,CALL
1369,ase_pt_43b493247bb548cc,97.0000,CALL
1370,ase_pt_43b493247bb548cc,102.0000,CALL
1371,ase_pt_43b493247bb548cc,103.0000,CALL
1372,ase_pt_43b493247bb548cc,108.0000,CALL
1373,ase_pt_43b493247bb548cc,100.0000,PUT
1374,ase_pt_eb98d0776e8e4c2b,96.0000,CALL
1375,ase_pt_eb98d0776e8e4c2b,100.0000,CALL
1376,ase_pt_eb98d0776e8e4c2b,104.0000,CALL
1377,ase_pt_eb98d0776e8e4c2b,104.0000,PUT
1378,ase_pt_eb98d0776e8e4c2b,100.0000,PUT
1379,ase_pt_eb98d0776e8e4c2b,96.0000,PUT
1380,ase_pt_e2570da6158e4bf8,87.0000,PUT
1381,ase_pt_e2570da6158e4bf8,92.0000,PUT
1382,ase_pt_e2570da6158e4bf8,108.0000,CALL
1383,ase_pt_e2570da6158e4bf8,113.0000,CALL
1384,ase_pt_e2570da6158e4bf8,93.0000,PUT
1385,ase_pt_e2570da6158e4bf8,98.0000,PUT
1386,ase_pt_e2570da6158e4bf8,102.0000,CALL
1387,ase_pt_e2570da6158e4bf8,107.0000,CALL
1388,ase_pt_a81f2a870e1640c5,102.5800,CALL
1389,ase_pt_90567077eb144619,102.5800,PUT
1390,ase_pt_45331c229b7c4d18,89.3800,CALL
1391,ase_pt_9ac53dd86a4a49db,102.5800,CALL
1392,ase_pt_b143fca2d6684ea9,102.5800,PUT
1393,ase_pt_1353d127f4e04c38,89.3800,CALL
1394,ase_pt_feb277e4ceee4a33,89.3800,PUT
1395,ase_pt_d2121d0c26e647d3,93.3600,CALL
1396,ase_pt_8f07b5e253e84aac,93.3600,PUT
1397,ase_pt_e2f99181fe884443,89.3800,CALL
1398,ase_pt_e2f99181fe884443,105.0000,CALL
1399,ase_pt_f7783f7e02854358,89.3800,PUT
1400,ase_pt_f7783f7e02854358,105.0000,PUT
1401,ase_pt_7179b9b59f2946e7,100.3700,CALL
1402,ase_pt_7179b9b59f2946e7,105.0000,CALL
1403,ase_pt_5838a244a64d48a7,97.1000,CALL
1404,ase_pt_5838a244a64d48a7,100.3700,CALL
1405,ase_pt_4eee96fe9fd74603,103.7500,CALL
1406,ase_pt_4eee96fe9fd74603,107.9100,CALL
1407,ase_pt_938199d6acd74eb5,103.7500,CALL
1408,ase_pt_938199d6acd74eb5,107.9100,CALL
1409,ase_pt_6c0852ff34cc4914,106.3700,CALL
1410,ase_pt_6c0852ff34cc4914,109.7300,CALL
1411,ase_pt_e549a8e66b504915,100.3700,CALL
1412,ase_pt_e549a8e66b504915,102.5800,CALL
1413,ase_pt_5b867797cbbb4df8,100.3700,CALL
1414,ase_pt_5b867797cbbb4df8,109.7300,CALL
1415,ase_pt_2e6843beba754b18,96.9500,CALL
1416,ase_pt_2e6843beba754b18,117.4200,CALL
1417,ase_pt_d41318d96c0c4c43,105.0000,CALL
1418,ase_pt_d41318d96c0c4c43,109.7300,CALL
1419,ase_pt_b0cb97a05fe0422f,100.3700,CALL
1420,ase_pt_b0cb97a05fe0422f,107.3800,CALL
1421,ase_pt_c95aee18709e452c,100.3700,PUT
1422,ase_pt_c95aee18709e452c,105.0000,PUT
1423,ase_pt_80ab7cc88064422c,97.1000,PUT
1424,ase_pt_80ab7cc88064422c,100.3700,PUT
1425,ase_pt_7867db8a72a541c5,103.7500,PUT
1426,ase_pt_7867db8a72a541c5,107.9100,PUT
1427,ase_pt_26a9bf53b4d14255,103.7500,PUT
1428,ase_pt_26a9bf53b4d14255,107.9100,PUT
1429,ase_pt_1a6d7d2e47dd4ead,106.3700,PUT
1430,ase_pt_1a6d7d2e47dd4ead,109.7300,PUT
1431,ase_pt_e3b8f1a59f6440b9,100.3700,PUT
1432,ase_pt_e3b8f1a59f6440b9,102.5800,PUT
1433,ase_pt_0e064b32f2734d4b,100.3700,PUT
1434,ase_pt_0e064b32f2734d4b,109.7300,PUT
1435,ase_pt_f19a297d7ecc4a07,96.9500,PUT
1436,ase_pt_f19a297d7ecc4a07,117.4200,PUT
1437,ase_pt_73e78dcd567f42e4,105.0000,PUT
1438,ase_pt_73e78dcd567f42e4,109.7300,PUT
1439,ase_pt_83538519e8064a9e,100.3700,PUT
1440,ase_pt_83538519e8064a9e,107.3800,PUT
1441,ase_pt_b561dca737e64954,100.3700,CALL
1442,ase_pt_b561dca737e64954,105.0000,CALL
1443,ase_pt_b561dca737e64954,103.7500,PUT
1444,ase_pt_b561dca737e64954,107.9100,PUT
1445,ase_pt_7a913eaa2e034493,100.3700,PUT
1446,ase_pt_7a913eaa2e034493,105.0000,PUT
1447,ase_pt_7a913eaa2e034493,103.7500,CALL
1448,ase_pt_7a913eaa2e034493,107.9100,CALL
1449,ase_pt_3e3127f519aa4b36,100.3700,CALL
1450,ase_pt_3e3127f519aa4b36,100.7400,CALL
1451,ase_pt_6edd6080f1904229,100.3700,PUT
1452,ase_pt_6edd6080f1904229,100.7400,PUT
1453,ase_pt_27fb95998a56415b,97.1000,CALL
1454,ase_pt_27fb95998a56415b,96.1300,CALL
