id,paper_trade_id,asset_type,buy_or_sell,mid,strike,expiration
1110,ase_pt_0a828b9ce657480c,PUT,LONG,3.6247,100.3700,2026-08-21
1112,ase_pt_7c1b674006aa4427,PUT,LONG,10.2788,96.9500,2027-07-16
1115,ase_pt_80b9c058175a4c61,PUT,LONG,10.3732,109.7300,2026-08-21
1116,ase_pt_e3723739cd9c4db8,PUT,LONG,3.6247,100.3700,2026-08-21
1118,ase_pt_dcf739fea6c346c2,CALL,LONG,3.2547,100.3700,2026-08-21
1121,ase_pt_dcf739fea6c346c2,PUT,LONG,8.8315,107.9100,2026-08-21
1122,ase_pt_297066db97404b77,PUT,LONG,3.6247,100.3700,2026-08-21
1125,ase_pt_297066db97404b77,CALL,LONG,0.9215,107.9100,2026-08-21
1127,ase_pt_ffc319cbdcb547bd,CALL,LONG,4.5063,100.7400,2026-09-18
1129,ase_pt_b56a1c5009bc48ba,PUT,LONG,5.2463,100.7400,2026-09-18
1131,ase_pt_c22a27dc84f148ae,CALL,LONG,6.9385,96.1300,2026-09-18
1133,ase_pt_b62d17470e3d4853,CALL,LONG,2.1747,107.3800,2026-09-18
1135,ase_pt_1acdccfce30940ea,CALL,LONG,2.1747,107.3800,2026-09-18
1137,ase_pt_1acdccfce30940ea,PUT,LONG,9.5547,107.3800,2026-09-18
1139,ase_pt_3e339a7a3cdc4e44,CALL,LONG,4.5063,100.7400,2026-09-18
1141,ase_pt_f663d57759104da1,CALL,LONG,10.0335,104.6000,2027-07-16
1143,ase_pt_8bb5c04c7e374521,PUT,LONG,14.6335,104.6000,2027-07-16
1144,ase_pt_14bbea05d32a4a64,CALL,LONG,4.5063,100.7400,2026-09-18
1146,ase_pt_e9c5adc89a694700,CALL,LONG,6.0365,97.6900,2026-09-18
1148,ase_pt_2e78f09475d34b9c,PUT,LONG,3.7265,97.6900,2026-09-18
1150,ase_pt_7321ce7d9a704a8b,CALL,LONG,4.5063,100.7400,2026-09-18
1153,ase_pt_5e8f0d60fbd54fb2,CALL,LONG,1.5664,105.0000,2026-08-21
1154,ase_pt_3ba61bac1a2f4d53,CALL,LONG,2.6826,105.5800,2026-09-18
1156,ase_pt_3ba61bac1a2f4d53,PUT,LONG,8.2626,105.5800,2026-09-18
1158,ase_pt_16c1472721674c76,CALL,LONG,17.3751,89.3800,2027-07-16
1160,ase_pt_a56d6cd8ff234e19,PUT,LONG,6.7551,89.3800,2027-07-16
1162,ase_pt_0f75b5e82d514193,CALL,LONG,4.5063,100.7400,2026-09-18
1164,ase_pt_937155f971934804,CALL,LONG,4.5063,100.7400,2026-09-18
1166,ase_pt_b73e0508eca949e8,PUT,LONG,5.2463,100.7400,2026-09-18
1168,ase_pt_532c902bfb4748ee,CALL,LONG,4.5063,100.7400,2026-09-18
1170,ase_pt_532c902bfb4748ee,PUT,LONG,5.2463,100.7400,2026-09-18
1172,ase_pt_de9a1dd6531e46d8,CALL,LONG,7.2678,97.3700,2026-10-16
1174,ase_pt_c62db28384754bcc,CALL,LONG,3.2547,100.3700,2026-08-21
1175,ase_pt_c62db28384754bcc,PUT,LONG,3.6247,100.3700,2026-08-21
1176,ase_pt_488e81b05e3546f2,CALL,LONG,1.2286,106.3700,2026-08-21
1177,ase_pt_488e81b05e3546f2,PUT,LONG,7.5986,106.3700,2026-08-21
1178,ase_pt_a46af2f3109f4baf,CALL,LONG,3.2547,100.3700,2026-08-21
1179,ase_pt_a46af2f3109f4baf,PUT,LONG,3.6247,100.3700,2026-08-21
1180,ase_pt_4b4633b31af942dc,CALL,LONG,3.2547,100.3700,2026-08-21
1181,ase_pt_4b4633b31af942dc,PUT,LONG,3.6247,100.3700,2026-08-21
1184,ase_pt_2b871389c3f94b23,CALL,LONG,0.9215,107.9100,2026-08-21
1185,ase_pt_2b871389c3f94b23,PUT,LONG,8.8315,107.9100,2026-08-21
1186,ase_pt_256ccb2dec9a44b2,CALL,LONG,3.2547,100.3700,2026-08-21
1187,ase_pt_256ccb2dec9a44b2,PUT,LONG,3.6247,100.3700,2026-08-21
1191,ase_pt_90fdbdd9ef814faa,CALL,LONG,4.5063,100.7400,2026-09-18
1193,ase_pt_90fdbdd9ef814faa,PUT,LONG,5.2463,100.7400,2026-09-18
1194,ase_pt_c1cb14c33f0a40db,CALL,LONG,2.1747,107.3800,2026-09-18
1196,ase_pt_c1cb14c33f0a40db,PUT,LONG,9.5547,107.3800,2026-09-18
1198,ase_pt_2f51cdd5a4bc4ffd,CALL,LONG,3.7847,99.2900,2026-08-21
1200,ase_pt_2f51cdd5a4bc4ffd,CALL,LONG,2.7741,101.4600,2026-08-21
1201,ase_pt_9685e32cd4cc4f00,PUT,LONG,3.0747,99.2900,2026-08-21
1203,ase_pt_9685e32cd4cc4f00,PUT,LONG,4.2341,101.4600,2026-08-21
1204,ase_pt_7c3ef7e616e149da,CALL,LONG,1.2286,106.3700,2026-08-21
1207,ase_pt_7c3ef7e616e149da,PUT,LONG,7.5986,106.3700,2026-08-21
1208,ase_pt_ae12830c35754db8,CALL,LONG,3.7847,99.2900,2026-08-21
1210,ase_pt_ae12830c35754db8,CALL,LONG,1.9345,103.7500,2026-08-21
1211,ase_pt_7de3ce6fbc8845a0,PUT,LONG,3.0747,99.2900,2026-08-21
1213,ase_pt_7de3ce6fbc8845a0,PUT,LONG,5.6845,103.7500,2026-08-21
1214,ase_pt_335da21099bf469e,CALL,LONG,3.7847,99.2900,2026-08-21
1216,ase_pt_335da21099bf469e,CALL,LONG,2.3356,102.5800,2026-08-21
1217,ase_pt_02d0d9913754443c,CALL,LONG,3.7847,99.2900,2026-08-21
1219,ase_pt_02d0d9913754443c,CALL,LONG,1.5664,105.0000,2026-08-21
1220,ase_pt_c6e58215b6bc4846,CALL,LONG,5.0262,97.1000,2026-08-21
1222,ase_pt_c6e58215b6bc4846,CALL,LONG,1.9345,103.7500,2026-08-21
1223,ase_pt_e56739d70d014172,CALL,LONG,3.4592,99.9400,2026-08-21
1225,ase_pt_e56739d70d014172,CALL,LONG,3.0586,100.8000,2026-08-21
1226,ase_pt_d98382cd2b4f4c2d,CALL,LONG,3.7847,99.2900,2026-08-21
1228,ase_pt_d98382cd2b4f4c2d,CALL,LONG,2.7741,101.4600,2026-08-21
1229,ase_pt_d98382cd2b4f4c2d,PUT,LONG,3.0747,99.2900,2026-08-21
1231,ase_pt_d98382cd2b4f4c2d,PUT,LONG,4.2341,101.4600,2026-08-21
1232,ase_pt_559d9e7244b542ea,CALL,LONG,4.5063,100.7400,2026-09-18
1234,ase_pt_559d9e7244b542ea,CALL,LONG,5.4274,101.1200,2026-10-16
1235,ase_pt_bf3cd83403654aef,CALL,LONG,3.7847,99.2900,2026-08-21
1237,ase_pt_bf3cd83403654aef,CALL,LONG,2.3356,102.5800,2026-08-21
1238,ase_pt_f22691ef3d444fab,PUT,LONG,10.3732,109.7300,2026-08-21
1241,ase_pt_f22691ef3d444fab,CALL,LONG,0.6432,109.7300,2026-08-21
1242,ase_pt_cc496e3791394bdd,PUT,LONG,8.8315,107.9100,2026-08-21
1245,ase_pt_cc496e3791394bdd,CALL,LONG,0.9215,107.9100,2026-08-21
1246,ase_pt_64f79423f4d24f3e,PUT,LONG,13.5617,113.2600,2026-08-21
1249,ase_pt_64f79423f4d24f3e,CALL,LONG,0.3017,113.2600,2026-08-21
1251,ase_pt_24bc62692c964244,PUT,LONG,6.5664,105.0000,2026-08-21
1252,ase_pt_24bc62692c964244,CALL,LONG,1.5664,105.0000,2026-08-21
1254,ase_pt_3bcc9c0b31ff49f3,PUT,LONG,12.4628,112.0700,2026-08-21
1257,ase_pt_3bcc9c0b31ff49f3,CALL,LONG,0.9215,107.9100,2026-08-21
1258,ase_pt_e78a52d34182482d,PUT,LONG,12.4628,112.0700,2026-08-21
1261,ase_pt_e78a52d34182482d,CALL,LONG,0.9215,107.9100,2026-08-21
1262,ase_pt_70ff8734f7804dad,PUT,LONG,12.4628,112.0700,2026-08-21
1265,ase_pt_70ff8734f7804dad,CALL,LONG,0.3928,112.0700,2026-08-21
1266,ase_pt_70ff8734f7804dad,PUT,LONG,6.5664,105.0000,2026-08-21
1269,ase_pt_70ff8734f7804dad,CALL,LONG,1.5664,105.0000,2026-08-21
1270,ase_pt_6a6f8dd6d8d04180,PUT,LONG,8.8315,107.9100,2026-08-21
1273,ase_pt_6a6f8dd6d8d04180,CALL,LONG,0.3928,112.0700,2026-08-21
1274,ase_pt_52d55444d36747a0,PUT,LONG,10.3732,109.7300,2026-08-21
1277,ase_pt_52d55444d36747a0,CALL,LONG,0.6432,109.7300,2026-08-21
1278,ase_pt_d63b61e91c314a4f,PUT,LONG,12.4628,112.0700,2026-08-21
1281,ase_pt_d63b61e91c314a4f,CALL,LONG,0.3928,112.0700,2026-08-21
1282,ase_pt_4ed0eedc2d0047dd,PUT,LONG,12.4628,112.0700,2026-08-21
1285,ase_pt_4ed0eedc2d0047dd,CALL,LONG,0.3928,112.0700,2026-08-21
1288,ase_pt_00ab5dd704f449f7,PUT,LONG,10.3732,109.7300,2026-08-21
1289,ase_pt_00ab5dd704f449f7,CALL,LONG,0.6432,109.7300,2026-08-21
1291,ase_pt_fff14c0d833a43a4,CALL,LONG,1.5664,105.0000,2026-08-21
1293,ase_pt_6eecd7dc53e44088,PUT,LONG,6.5664,105.0000,2026-08-21
1294,ase_pt_5df56406e676421f,CALL,LONG,3.7847,99.2900,2026-08-21
1296,ase_pt_5df56406e676421f,CALL,LONG,0.9215,107.9100,2026-08-21
1297,ase_pt_5b1ade8a47a2427c,PUT,LONG,3.0747,99.2900,2026-08-21
1299,ase_pt_5b1ade8a47a2427c,PUT,LONG,8.8315,107.9100,2026-08-21
1301,ase_pt_4a42f6e79939477c,PUT,LONG,10.3732,109.7300,2026-08-21
1303,ase_pt_4a42f6e79939477c,CALL,LONG,0.6432,109.7300,2026-08-21
1304,ase_pt_5208c296a9d047a4,CALL,LONG,0.9215,107.9100,2026-08-21
1307,ase_pt_5208c296a9d047a4,PUT,LONG,8.8315,107.9100,2026-08-21
1309,ase_pt_c90f2d4483524cf3,CALL,LONG,3.2547,100.3700,2026-08-21
1310,ase_pt_c90f2d4483524cf3,PUT,LONG,3.6247,100.3700,2026-08-21
1312,ase_pt_43c4c77038f3406c,PUT,LONG,12.4628,112.0700,2026-08-21
1314,ase_pt_40bdf8a07f154dda,PUT,LONG,10.3732,109.7300,2026-08-21
1316,ase_pt_8d272733b82b486a,CALL,LONG,3.2547,100.3700,2026-08-21
1319,ase_pt_8d272733b82b486a,PUT,LONG,10.3732,109.7300,2026-08-21
1322,ase_pt_24e97ff0df5b4982,CALL,LONG,0.6432,109.7300,2026-08-21
1323,ase_pt_24e97ff0df5b4982,PUT,LONG,10.3732,109.7300,2026-08-21
1324,ase_pt_feffd623b601459d,CALL,LONG,3.2547,100.3700,2026-08-21
1325,ase_pt_feffd623b601459d,PUT,LONG,3.6247,100.3700,2026-08-21
1326,ase_pt_d339d8eab1824973,CALL,LONG,4.5063,100.7400,2026-09-18
1328,ase_pt_cfeb044893794459,CALL,LONG,3.2547,100.3700,2026-08-21
1329,ase_pt_cfeb044893794459,PUT,LONG,3.6247,100.3700,2026-08-21
1330,ase_pt_236c6d4d2d11491a,CALL,LONG,1.2286,106.3700,2026-08-21
1331,ase_pt_236c6d4d2d11491a,PUT,LONG,7.5986,106.3700,2026-08-21
1332,ase_pt_5ad3da4131714e30,CALL,LONG,3.7847,99.2900,2026-08-21
1334,ase_pt_5ad3da4131714e30,CALL,LONG,2.3356,102.5800,2026-08-21
1335,ase_pt_c5be21acb3394fec,PUT,LONG,12.4628,112.0700,2026-08-21
1338,ase_pt_c5be21acb3394fec,CALL,LONG,0.3928,112.0700,2026-08-21
1339,ase_pt_420f5395718a4e36,CALL,LONG,4.5063,100.7400,2026-09-18
1341,ase_pt_241e62fb9dec48f7,PUT,LONG,10.3732,109.7300,2026-08-21
1344,ase_pt_241e62fb9dec48f7,CALL,LONG,0.6432,109.7300,2026-08-21
1345,ase_pt_d6ed352fe4334e51,CALL,LONG,3.2547,100.3700,2026-08-21
1347,ase_pt_687d43cfbe23447f,CALL,LONG,3.7847,99.2900,2026-08-21
1349,ase_pt_687d43cfbe23447f,CALL,LONG,2.7741,101.4600,2026-08-21
1350,ase_pt_1dfa879e84f34a36,CALL,LONG,0.9215,107.9100,2026-08-21
1353,ase_pt_1dfa879e84f34a36,PUT,LONG,8.8315,107.9100,2026-08-21
1354,ase_pt_6a0fee0e6c994c43,PUT,LONG,12.4628,112.0700,2026-08-21
1357,ase_pt_6a0fee0e6c994c43,CALL,LONG,0.3928,112.0700,2026-08-21
1358,ase_pt_ea4be73d23ee4956,CALL,LONG,0.9215,107.9100,2026-08-21
1359,ase_pt_ea4be73d23ee4956,PUT,LONG,8.8315,107.9100,2026-08-21
1360,ase_pt_a81db8b53b0a4269,PUT,LONG,6.5664,105.0000,2026-08-21
1362,ase_pt_02879b05ff214e47,CALL,LONG,1.0929,105.0000,2026-08-07
1363,ase_pt_e2544b55d07e46a3,CALL,LONG,4.4890,98.0000,2026-08-21
1365,ase_pt_01eead446acc456b,PUT,LONG,0.5665,91.0000,2026-08-21
1368,ase_pt_01eead446acc456b,CALL,LONG,0.7449,109.0000,2026-08-21
1369,ase_pt_43b493247bb548cc,CALL,LONG,5.0882,97.0000,2026-08-21
1371,ase_pt_43b493247bb548cc,CALL,LONG,2.1851,103.0000,2026-08-21
1373,ase_pt_43b493247bb548cc,PUT,LONG,3.4301,100.0000,2026-08-21
1374,ase_pt_eb98d0776e8e4c2b,CALL,LONG,5.7329,96.0000,2026-08-21
1376,ase_pt_eb98d0776e8e4c2b,CALL,LONG,1.8561,104.0000,2026-08-21
1377,ase_pt_eb98d0776e8e4c2b,PUT,LONG,5.8561,104.0000,2026-08-21
1379,ase_pt_eb98d0776e8e4c2b,PUT,LONG,1.7329,96.0000,2026-08-21
1380,ase_pt_e2570da6158e4bf8,PUT,LONG,0.1781,87.0000,2026-08-21
1383,ase_pt_e2570da6158e4bf8,CALL,LONG,0.3198,113.0000,2026-08-21
1384,ase_pt_e2570da6158e4bf8,PUT,LONG,0.9219,93.0000,2026-08-21
1387,ase_pt_e2570da6158e4bf8,CALL,LONG,1.0942,107.0000,2026-08-21
1388,ase_pt_a81f2a870e1640c5,CALL,LONG,2.3356,102.5800,2026-08-21
1389,ase_pt_90567077eb144619,PUT,LONG,4.9156,102.5800,2026-08-21
1390,ase_pt_45331c229b7c4d18,CALL,LONG,17.3751,89.3800,2027-07-16
1391,ase_pt_9ac53dd86a4a49db,CALL,LONG,2.3356,102.5800,2026-08-21
1392,ase_pt_b143fca2d6684ea9,PUT,LONG,4.9156,102.5800,2026-08-21
1393,ase_pt_1353d127f4e04c38,CALL,LONG,17.3751,89.3800,2027-07-16
1394,ase_pt_feb277e4ceee4a33,PUT,LONG,6.7551,89.3800,2027-07-16
1395,ase_pt_d2121d0c26e647d3,CALL,LONG,7.6404,93.3600,2026-08-21
1396,ase_pt_8f07b5e253e84aac,PUT,LONG,1.0004,93.3600,2026-08-21
1397,ase_pt_e2f99181fe884443,CALL,LONG,17.3751,89.3800,2027-07-16
1399,ase_pt_f7783f7e02854358,PUT,LONG,6.7551,89.3800,2027-07-16
1401,ase_pt_7179b9b59f2946e7,CALL,LONG,3.2547,100.3700,2026-08-21
1403,ase_pt_5838a244a64d48a7,CALL,LONG,5.0262,97.1000,2026-08-21
1405,ase_pt_4eee96fe9fd74603,CALL,LONG,1.9345,103.7500,2026-08-21
1408,ase_pt_938199d6acd74eb5,CALL,LONG,0.9215,107.9100,2026-08-21
1410,ase_pt_6c0852ff34cc4914,CALL,LONG,0.6432,109.7300,2026-08-21
1411,ase_pt_e549a8e66b504915,CALL,LONG,3.2547,100.3700,2026-08-21
1413,ase_pt_5b867797cbbb4df8,CALL,LONG,3.2547,100.3700,2026-08-21
1415,ase_pt_2e6843beba754b18,CALL,LONG,13.3288,96.9500,2027-07-16
1418,ase_pt_d41318d96c0c4c43,CALL,LONG,0.6432,109.7300,2026-08-21
1419,ase_pt_b0cb97a05fe0422f,CALL,LONG,3.2547,100.3700,2026-08-21
1421,ase_pt_c95aee18709e452c,PUT,LONG,3.6247,100.3700,2026-08-21
1423,ase_pt_80ab7cc88064422c,PUT,LONG,2.1262,97.1000,2026-08-21
1425,ase_pt_7867db8a72a541c5,PUT,LONG,5.6845,103.7500,2026-08-21
1428,ase_pt_26a9bf53b4d14255,PUT,LONG,8.8315,107.9100,2026-08-21
1430,ase_pt_1a6d7d2e47dd4ead,PUT,LONG,10.3732,109.7300,2026-08-21
1431,ase_pt_e3b8f1a59f6440b9,PUT,LONG,3.6247,100.3700,2026-08-21
1433,ase_pt_0e064b32f2734d4b,PUT,LONG,3.6247,100.3700,2026-08-21
1435,ase_pt_f19a297d7ecc4a07,PUT,LONG,10.2788,96.9500,2027-07-16
1438,ase_pt_73e78dcd567f42e4,PUT,LONG,10.3732,109.7300,2026-08-21
1439,ase_pt_83538519e8064a9e,PUT,LONG,3.6247,100.3700,2026-08-21
1441,ase_pt_b561dca737e64954,CALL,LONG,3.2547,100.3700,2026-08-21
1444,ase_pt_b561dca737e64954,PUT,LONG,8.8315,107.9100,2026-08-21
1445,ase_pt_7a913eaa2e034493,PUT,LONG,3.6247,100.3700,2026-08-21
1448,ase_pt_7a913eaa2e034493,CALL,LONG,0.9215,107.9100,2026-08-21
1450,ase_pt_3e3127f519aa4b36,CALL,LONG,4.5063,100.7400,2026-09-18
1452,ase_pt_6edd6080f1904229,PUT,LONG,5.2463,100.7400,2026-09-18
1454,ase_pt_27fb95998a56415b,CALL,LONG,6.9385,96.1300,2026-09-18
1456,ase_pt_96afe39b761e4ad1,CALL,LONG,2.1747,107.3800,2026-09-18
1458,ase_pt_06138b3b65da4af9,CALL,LONG,2.1747,107.3800,2026-09-18
1460,ase_pt_06138b3b65da4af9,PUT,LONG,9.5547,107.3800,2026-09-18
1462,ase_pt_6474cf69996b4496,CALL,LONG,4.5063,100.7400,2026-09-18
1464,ase_pt_25308f99b8a44dab,CALL,LONG,10.0335,104.6000,2027-07-16
1466,ase_pt_c8a9b9a5f23c4a02,PUT,LONG,14.6335,104.6000,2027-07-16
1467,ase_pt_af7b9105f1b44a39,CALL,LONG,4.5063,100.7400,2026-09-18
1469,ase_pt_7c98961ed462420e,CALL,LONG,6.0365,97.6900,2026-09-18
1471,ase_pt_1ca9d2bc3c954aa1,PUT,LONG,3.7265,97.6900,2026-09-18
1473,ase_pt_ddcc6f854e4843f4,CALL,LONG,4.5063,100.7400,2026-09-18
1476,ase_pt_476a12c189d04554,CALL,LONG,1.5664,105.0000,2026-08-21
1477,ase_pt_d1c575613d644f6d,CALL,LONG,2.6826,105.5800,2026-09-18
1479,ase_pt_d1c575613d644f6d,PUT,LONG,8.2626,105.5800,2026-09-18
1481,ase_pt_7535e14a6e124d94,CALL,LONG,17.3751,89.3800,2027-07-16
1483,ase_pt_c467febe9f4646de,PUT,LONG,6.7551,89.3800,2027-07-16
1485,ase_pt_771678d014254c74,CALL,LONG,4.5063,100.7400,2026-09-18
1487,ase_pt_27770dc5a81e4e91,CALL,LONG,4.5063,100.7400,2026-09-18
1489,ase_pt_4ddf72645e174fe1,PUT,LONG,5.2463,100.7400,2026-09-18
1491,ase_pt_23ef28daf9cb47a1,CALL,LONG,4.5063,100.7400,2026-09-18
1493,ase_pt_23ef28daf9cb47a1,PUT,LONG,5.2463,100.7400,2026-09-18
1495,ase_pt_0e252cbba9094a72,CALL,LONG,7.2678,97.3700,2026-10-16
1497,ase_pt_6c50347440d247b4,CALL,LONG,3.2547,100.3700,2026-08-21
1498,ase_pt_6c50347440d247b4,PUT,LONG,3.6247,100.3700,2026-08-21
1499,ase_pt_ba7fa2bd655642a4,CALL,LONG,1.2286,106.3700,2026-08-21
1500,ase_pt_ba7fa2bd655642a4,PUT,LONG,7.5986,106.3700,2026-08-21
1501,ase_pt_c1b18ab884d94247,CALL,LONG,3.2547,100.3700,2026-08-21
1502,ase_pt_c1b18ab884d94247,PUT,LONG,3.6247,100.3700,2026-08-21
1503,ase_pt_03e63508f3af489f,CALL,LONG,3.2547,100.3700,2026-08-21
1504,ase_pt_03e63508f3af489f,PUT,LONG,3.6247,100.3700,2026-08-21
1507,ase_pt_57db029c27af45e3,CALL,LONG,0.9215,107.9100,2026-08-21
1508,ase_pt_57db029c27af45e3,PUT,LONG,8.8315,107.9100,2026-08-21
1509,ase_pt_32186d8d86644d8a,CALL,LONG,3.2547,100.3700,2026-08-21
1510,ase_pt_32186d8d86644d8a,PUT,LONG,3.6247,100.3700,2026-08-21
1514,ase_pt_8cea473fdd8847ee,CALL,LONG,4.5063,100.7400,2026-09-18
1516,ase_pt_8cea473fdd8847ee,PUT,LONG,5.2463,100.7400,2026-09-18
1517,ase_pt_44e3a8804a2a4988,CALL,LONG,2.1747,107.3800,2026-09-18
1519,ase_pt_44e3a8804a2a4988,PUT,LONG,9.5547,107.3800,2026-09-18
1521,ase_pt_713d53f998734c95,CALL,LONG,3.7847,99.2900,2026-08-21
1523,ase_pt_713d53f998734c95,CALL,LONG,2.7741,101.4600,2026-08-21
1524,ase_pt_5949f93a17d240ae,PUT,LONG,3.0747,99.2900,2026-08-21
1526,ase_pt_5949f93a17d240ae,PUT,LONG,4.2341,101.4600,2026-08-21
1527,ase_pt_eae220cc91eb49ee,CALL,LONG,1.2286,106.3700,2026-08-21
1530,ase_pt_eae220cc91eb49ee,PUT,LONG,7.5986,106.3700,2026-08-21
1531,ase_pt_873fee4ef10f4d1e,CALL,LONG,3.7847,99.2900,2026-08-21
1533,ase_pt_873fee4ef10f4d1e,CALL,LONG,1.9345,103.7500,2026-08-21
1534,ase_pt_6fbaf19c00b54f5a,PUT,LONG,3.0747,99.2900,2026-08-21
1536,ase_pt_6fbaf19c00b54f5a,PUT,LONG,5.6845,103.7500,2026-08-21
1537,ase_pt_78d7474730e741f4,CALL,LONG,3.7847,99.2900,2026-08-21
1539,ase_pt_78d7474730e741f4,CALL,LONG,2.3356,102.5800,2026-08-21
1540,ase_pt_3e1833f415fd414f,CALL,LONG,3.7847,99.2900,2026-08-21
1542,ase_pt_3e1833f415fd414f,CALL,LONG,1.5664,105.0000,2026-08-21
1543,ase_pt_d44e9670399c408a,CALL,LONG,5.0262,97.1000,2026-08-21
1545,ase_pt_d44e9670399c408a,CALL,LONG,1.9345,103.7500,2026-08-21
1546,ase_pt_f033ed36fcef4965,CALL,LONG,2.3356,102.5800,2026-08-21
1547,ase_pt_9ac2841b15404bcd,PUT,LONG,4.9156,102.5800,2026-08-21
1548,ase_pt_2eb7fcfa021b40e9,CALL,LONG,17.3751,89.3800,2027-07-16
1549,ase_pt_0410e0d5f8af4361,PUT,LONG,6.7551,89.3800,2027-07-16
1550,ase_pt_4e6c3823a6db41fb,CALL,LONG,7.6404,93.3600,2026-08-21
1551,ase_pt_5cd9914d28294eaa,PUT,LONG,1.0004,93.3600,2026-08-21
1552,ase_pt_c9cf1e5947bb4752,CALL,LONG,17.3751,89.3800,2027-07-16
1554,ase_pt_145e7e156a714c6b,PUT,LONG,6.7551,89.3800,2027-07-16
1556,ase_pt_e66149ee488d4111,CALL,LONG,3.2547,100.3700,2026-08-21
1558,ase_pt_5a6ff0d6be8e48cc,CALL,LONG,5.0262,97.1000,2026-08-21
1560,ase_pt_112c1a8d5dc94d21,CALL,LONG,1.9345,103.7500,2026-08-21
1563,ase_pt_9bf39c88fddc4d28,CALL,LONG,0.9215,107.9100,2026-08-21
1565,ase_pt_3364009d64af4768,CALL,LONG,0.6432,109.7300,2026-08-21
1566,ase_pt_4c06105a01794947,CALL,LONG,3.2547,100.3700,2026-08-21
1568,ase_pt_d6f552806c264371,CALL,LONG,3.2547,100.3700,2026-08-21
1570,ase_pt_f4ab0354b1194755,CALL,LONG,13.3288,96.9500,2027-07-16
1573,ase_pt_35adba2d503446d4,CALL,LONG,0.6432,109.7300,2026-08-21
1574,ase_pt_f0718fd916934cfe,CALL,LONG,3.2547,100.3700,2026-08-21
1576,ase_pt_046547bd9a204f91,PUT,LONG,3.6247,100.3700,2026-08-21
1578,ase_pt_cb4bcbf8a2d84d5f,PUT,LONG,2.1262,97.1000,2026-08-21
1580,ase_pt_5d475d0436df49e3,PUT,LONG,5.6845,103.7500,2026-08-21
1583,ase_pt_90b15fbbc1784cbe,PUT,LONG,8.8315,107.9100,2026-08-21
1585,ase_pt_4a739bd10d40478e,PUT,LONG,10.3732,109.7300,2026-08-21
1586,ase_pt_adbf72e54bee4e93,PUT,LONG,3.6247,100.3700,2026-08-21
1588,ase_pt_51aca08bd0af4f10,PUT,LONG,3.6247,100.3700,2026-08-21
1590,ase_pt_25af5afd3fb64392,PUT,LONG,10.2788,96.9500,2027-07-16
1593,ase_pt_9718d1dd9d2d406c,PUT,LONG,10.3732,109.7300,2026-08-21
1594,ase_pt_b3196782bca54c2f,PUT,LONG,3.6247,100.3700,2026-08-21
1596,ase_pt_1a312a5f3dae490c,CALL,LONG,3.2547,100.3700,2026-08-21
1599,ase_pt_1a312a5f3dae490c,PUT,LONG,8.8315,107.9100,2026-08-21
1600,ase_pt_b78de49d410c4b6a,PUT,LONG,3.6247,100.3700,2026-08-21
1603,ase_pt_b78de49d410c4b6a,CALL,LONG,0.9215,107.9100,2026-08-21
1605,ase_pt_eaf300904a6b46b0,CALL,LONG,4.5063,100.7400,2026-09-18
1607,ase_pt_9c7a74fa838e4e13,PUT,LONG,5.2463,100.7400,2026-09-18
1609,ase_pt_8b4dd53a96554dfd,CALL,LONG,6.9385,96.1300,2026-09-18
1611,ase_pt_1ecbc30e80024867,CALL,LONG,2.1747,107.3800,2026-09-18
1613,ase_pt_b0b1fcb3e5e440bf,CALL,LONG,2.1747,107.3800,2026-09-18
1615,ase_pt_b0b1fcb3e5e440bf,PUT,LONG,9.5547,107.3800,2026-09-18
1617,ase_pt_e94e06bd9ba64a13,CALL,LONG,4.5063,100.7400,2026-09-18
1619,ase_pt_9f6f3232705d4af8,CALL,LONG,10.0335,104.6000,2027-07-16
1621,ase_pt_d9415203c20b46f6,PUT,LONG,14.6335,104.6000,2027-07-16
1622,ase_pt_12552ba816c647a6,CALL,LONG,4.5063,100.7400,2026-09-18
1624,ase_pt_8c79bccb949e4c7e,CALL,LONG,6.0365,97.6900,2026-09-18
1626,ase_pt_4a733320cf6c430b,PUT,LONG,3.7265,97.6900,2026-09-18
1628,ase_pt_9c780403c45a475f,CALL,LONG,4.5063,100.7400,2026-09-18
1631,ase_pt_95154129d2f04501,CALL,LONG,1.5664,105.0000,2026-08-21
1632,ase_pt_9d28f94eaeaf4126,CALL,LONG,2.6826,105.5800,2026-09-18
1634,ase_pt_9d28f94eaeaf4126,PUT,LONG,8.2626,105.5800,2026-09-18
1636,ase_pt_c66cffc7f7554a9e,CALL,LONG,17.3751,89.3800,2027-07-16
1638,ase_pt_685e2dc764044b0a,PUT,LONG,6.7551,89.3800,2027-07-16
1640,ase_pt_abd22434ae404043,CALL,LONG,4.5063,100.7400,2026-09-18
1642,ase_pt_071dfaed07c840a7,CALL,LONG,4.5063,100.7400,2026-09-18
1644,ase_pt_f02c2b0e4ea846d5,PUT,LONG,5.2463,100.7400,2026-09-18
1646,ase_pt_ad40ee17f4b24319,CALL,LONG,4.5063,100.7400,2026-09-18
1648,ase_pt_ad40ee17f4b24319,PUT,LONG,5.2463,100.7400,2026-09-18
1650,ase_pt_25c87bb09bcb4d9e,CALL,LONG,7.2678,97.3700,2026-10-16
1652,ase_pt_a177f80b7b324348,CALL,LONG,3.2547,100.3700,2026-08-21
1653,ase_pt_a177f80b7b324348,PUT,LONG,3.6247,100.3700,2026-08-21
