id,paper_trade_id,asset_type,buy_or_sell,mid,strike,expiration
1416,ase_pt_2e6843beba754b18,CALL,SHORT,6.0476,117.4200,2027-07-16
1417,ase_pt_d41318d96c0c4c43,CALL,SHORT,1.5664,105.0000,2026-08-21
1420,ase_pt_b0cb97a05fe0422f,CALL,SHORT,2.1747,107.3800,2026-09-18
1422,ase_pt_c95aee18709e452c,PUT,SHORT,6.5664,105.0000,2026-08-21
1424,ase_pt_80ab7cc88064422c,PUT,SHORT,3.6247,100.3700,2026-08-21
1426,ase_pt_7867db8a72a541c5,PUT,SHORT,8.8315,107.9100,2026-08-21
1427,ase_pt_26a9bf53b4d14255,PUT,SHORT,5.6845,103.7500,2026-08-21
1429,ase_pt_1a6d7d2e47dd4ead,PUT,SHORT,7.5986,106.3700,2026-08-21
1432,ase_pt_e3b8f1a59f6440b9,PUT,SHORT,4.9156,102.5800,2026-08-21
1434,ase_pt_0e064b32f2734d4b,PUT,SHORT,10.3732,109.7300,2026-08-21
1436,ase_pt_f19a297d7ecc4a07,PUT,SHORT,23.4676,117.4200,2027-07-16
1437,ase_pt_73e78dcd567f42e4,PUT,SHORT,6.5664,105.0000,2026-08-21
1440,ase_pt_83538519e8064a9e,PUT,SHORT,9.5547,107.3800,2026-09-18
1442,ase_pt_b561dca737e64954,CALL,SHORT,1.5664,105.0000,2026-08-21
1443,ase_pt_b561dca737e64954,PUT,SHORT,5.6845,103.7500,2026-08-21
1446,ase_pt_7a913eaa2e034493,PUT,SHORT,6.5664,105.0000,2026-08-21
1447,ase_pt_7a913eaa2e034493,CALL,SHORT,1.9345,103.7500,2026-08-21
1449,ase_pt_3e3127f519aa4b36,CALL,SHORT,3.2547,100.3700,2026-08-21
1451,ase_pt_6edd6080f1904229,PUT,SHORT,3.6247,100.3700,2026-08-21
1453,ase_pt_27fb95998a56415b,CALL,SHORT,5.0262,97.1000,2026-08-21
1455,ase_pt_96afe39b761e4ad1,CALL,SHORT,1.5664,105.0000,2026-08-21
1457,ase_pt_06138b3b65da4af9,CALL,SHORT,1.5664,105.0000,2026-08-21
1459,ase_pt_06138b3b65da4af9,PUT,SHORT,6.5664,105.0000,2026-08-21
1461,ase_pt_6474cf69996b4496,CALL,SHORT,3.2547,100.3700,2026-08-21
1463,ase_pt_25308f99b8a44dab,CALL,SHORT,3.9381,100.5600,2026-09-18
1465,ase_pt_c8a9b9a5f23c4a02,PUT,SHORT,4.4981,100.5600,2026-09-18
1468,ase_pt_af7b9105f1b44a39,CALL,SHORT,1.5664,105.0000,2026-08-21
1470,ase_pt_7c98961ed462420e,CALL,SHORT,1.5664,105.0000,2026-08-21
1472,ase_pt_1ca9d2bc3c954aa1,PUT,SHORT,6.5664,105.0000,2026-08-21
1474,ase_pt_ddcc6f854e4843f4,CALL,SHORT,2.3356,102.5800,2026-08-21
1475,ase_pt_476a12c189d04554,CALL,SHORT,4.5063,100.7400,2026-09-18
1478,ase_pt_d1c575613d644f6d,CALL,SHORT,0.9215,107.9100,2026-08-21
1480,ase_pt_d1c575613d644f6d,PUT,SHORT,8.8315,107.9100,2026-08-21
1482,ase_pt_7535e14a6e124d94,CALL,SHORT,1.5664,105.0000,2026-08-21
1484,ase_pt_c467febe9f4646de,PUT,SHORT,6.5664,105.0000,2026-08-21
1486,ase_pt_771678d014254c74,CALL,SHORT,2.3356,102.5800,2026-08-21
1488,ase_pt_27770dc5a81e4e91,CALL,SHORT,0.9215,107.9100,2026-08-21
1490,ase_pt_4ddf72645e174fe1,PUT,SHORT,8.8315,107.9100,2026-08-21
1492,ase_pt_23ef28daf9cb47a1,CALL,SHORT,3.2547,100.3700,2026-08-21
1494,ase_pt_23ef28daf9cb47a1,PUT,SHORT,3.6247,100.3700,2026-08-21
1496,ase_pt_0e252cbba9094a72,CALL,SHORT,1.5664,105.0000,2026-08-21
1505,ase_pt_57db029c27af45e3,CALL,SHORT,3.2547,100.3700,2026-08-21
1506,ase_pt_57db029c27af45e3,PUT,SHORT,3.6247,100.3700,2026-08-21
1511,ase_pt_32186d8d86644d8a,CALL,SHORT,1.9345,103.7500,2026-08-21
1512,ase_pt_32186d8d86644d8a,PUT,SHORT,5.6845,103.7500,2026-08-21
1513,ase_pt_8cea473fdd8847ee,CALL,SHORT,3.2547,100.3700,2026-08-21
1515,ase_pt_8cea473fdd8847ee,PUT,SHORT,3.6247,100.3700,2026-08-21
1518,ase_pt_44e3a8804a2a4988,CALL,SHORT,0.9215,107.9100,2026-08-21
1520,ase_pt_44e3a8804a2a4988,PUT,SHORT,8.8315,107.9100,2026-08-21
1522,ase_pt_713d53f998734c95,CALL,SHORT,3.2547,100.3700,2026-08-21
1525,ase_pt_5949f93a17d240ae,PUT,SHORT,3.6247,100.3700,2026-08-21
1528,ase_pt_eae220cc91eb49ee,CALL,SHORT,3.2547,100.3700,2026-08-21
1529,ase_pt_eae220cc91eb49ee,PUT,SHORT,3.6247,100.3700,2026-08-21
1532,ase_pt_873fee4ef10f4d1e,CALL,SHORT,3.2547,100.3700,2026-08-21
1535,ase_pt_6fbaf19c00b54f5a,PUT,SHORT,3.6247,100.3700,2026-08-21
1538,ase_pt_78d7474730e741f4,CALL,SHORT,3.2547,100.3700,2026-08-21
1541,ase_pt_3e1833f415fd414f,CALL,SHORT,2.7741,101.4600,2026-08-21
1544,ase_pt_d44e9670399c408a,CALL,SHORT,3.2547,100.3700,2026-08-21
1553,ase_pt_c9cf1e5947bb4752,CALL,SHORT,1.5664,105.0000,2026-08-21
1555,ase_pt_145e7e156a714c6b,PUT,SHORT,6.5664,105.0000,2026-08-21
1557,ase_pt_e66149ee488d4111,CALL,SHORT,1.5664,105.0000,2026-08-21
1559,ase_pt_5a6ff0d6be8e48cc,CALL,SHORT,3.2547,100.3700,2026-08-21
1561,ase_pt_112c1a8d5dc94d21,CALL,SHORT,0.9215,107.9100,2026-08-21
1562,ase_pt_9bf39c88fddc4d28,CALL,SHORT,1.9345,103.7500,2026-08-21
1564,ase_pt_3364009d64af4768,CALL,SHORT,1.2286,106.3700,2026-08-21
1567,ase_pt_4c06105a01794947,CALL,SHORT,2.3356,102.5800,2026-08-21
1569,ase_pt_d6f552806c264371,CALL,SHORT,0.6432,109.7300,2026-08-21
1571,ase_pt_f4ab0354b1194755,CALL,SHORT,6.0476,117.4200,2027-07-16
1572,ase_pt_35adba2d503446d4,CALL,SHORT,1.5664,105.0000,2026-08-21
1575,ase_pt_f0718fd916934cfe,CALL,SHORT,2.1747,107.3800,2026-09-18
1577,ase_pt_046547bd9a204f91,PUT,SHORT,6.5664,105.0000,2026-08-21
1579,ase_pt_cb4bcbf8a2d84d5f,PUT,SHORT,3.6247,100.3700,2026-08-21
1581,ase_pt_5d475d0436df49e3,PUT,SHORT,8.8315,107.9100,2026-08-21
1582,ase_pt_90b15fbbc1784cbe,PUT,SHORT,5.6845,103.7500,2026-08-21
1584,ase_pt_4a739bd10d40478e,PUT,SHORT,7.5986,106.3700,2026-08-21
1587,ase_pt_adbf72e54bee4e93,PUT,SHORT,4.9156,102.5800,2026-08-21
1589,ase_pt_51aca08bd0af4f10,PUT,SHORT,10.3732,109.7300,2026-08-21
1591,ase_pt_25af5afd3fb64392,PUT,SHORT,23.4676,117.4200,2027-07-16
1592,ase_pt_9718d1dd9d2d406c,PUT,SHORT,6.5664,105.0000,2026-08-21
1595,ase_pt_b3196782bca54c2f,PUT,SHORT,9.5547,107.3800,2026-09-18
1597,ase_pt_1a312a5f3dae490c,CALL,SHORT,1.5664,105.0000,2026-08-21
1598,ase_pt_1a312a5f3dae490c,PUT,SHORT,5.6845,103.7500,2026-08-21
1601,ase_pt_b78de49d410c4b6a,PUT,SHORT,6.5664,105.0000,2026-08-21
1602,ase_pt_b78de49d410c4b6a,CALL,SHORT,1.9345,103.7500,2026-08-21
1604,ase_pt_eaf300904a6b46b0,CALL,SHORT,3.2547,100.3700,2026-08-21
1606,ase_pt_9c7a74fa838e4e13,PUT,SHORT,3.6247,100.3700,2026-08-21
1608,ase_pt_8b4dd53a96554dfd,CALL,SHORT,5.0262,97.1000,2026-08-21
1610,ase_pt_1ecbc30e80024867,CALL,SHORT,1.5664,105.0000,2026-08-21
1612,ase_pt_b0b1fcb3e5e440bf,CALL,SHORT,1.5664,105.0000,2026-08-21
1614,ase_pt_b0b1fcb3e5e440bf,PUT,SHORT,6.5664,105.0000,2026-08-21
1616,ase_pt_e94e06bd9ba64a13,CALL,SHORT,3.2547,100.3700,2026-08-21
1618,ase_pt_9f6f3232705d4af8,CALL,SHORT,3.9381,100.5600,2026-09-18
1620,ase_pt_d9415203c20b46f6,PUT,SHORT,4.4981,100.5600,2026-09-18
1623,ase_pt_12552ba816c647a6,CALL,SHORT,1.5664,105.0000,2026-08-21
1625,ase_pt_8c79bccb949e4c7e,CALL,SHORT,1.5664,105.0000,2026-08-21
1627,ase_pt_4a733320cf6c430b,PUT,SHORT,6.5664,105.0000,2026-08-21
1629,ase_pt_9c780403c45a475f,CALL,SHORT,2.3356,102.5800,2026-08-21
1630,ase_pt_95154129d2f04501,CALL,SHORT,4.5063,100.7400,2026-09-18
1633,ase_pt_9d28f94eaeaf4126,CALL,SHORT,0.9215,107.9100,2026-08-21
1635,ase_pt_9d28f94eaeaf4126,PUT,SHORT,8.8315,107.9100,2026-08-21
1637,ase_pt_c66cffc7f7554a9e,CALL,SHORT,1.5664,105.0000,2026-08-21
1639,ase_pt_685e2dc764044b0a,PUT,SHORT,6.5664,105.0000,2026-08-21
1641,ase_pt_abd22434ae404043,CALL,SHORT,2.3356,102.5800,2026-08-21
1643,ase_pt_071dfaed07c840a7,CALL,SHORT,0.9215,107.9100,2026-08-21
1645,ase_pt_f02c2b0e4ea846d5,PUT,SHORT,8.8315,107.9100,2026-08-21
1647,ase_pt_ad40ee17f4b24319,CALL,SHORT,3.2547,100.3700,2026-08-21
1649,ase_pt_ad40ee17f4b24319,PUT,SHORT,3.6247,100.3700,2026-08-21
1651,ase_pt_25c87bb09bcb4d9e,CALL,SHORT,1.5664,105.0000,2026-08-21
1660,ase_pt_9ad847fa6c644d6e,CALL,SHORT,3.2547,100.3700,2026-08-21
1661,ase_pt_9ad847fa6c644d6e,PUT,SHORT,3.6247,100.3700,2026-08-21
1666,ase_pt_9304bdbefbc643c7,CALL,SHORT,1.9345,103.7500,2026-08-21
1667,ase_pt_9304bdbefbc643c7,PUT,SHORT,5.6845,103.7500,2026-08-21
1668,ase_pt_4bc71f3c83f84bc1,CALL,SHORT,3.2547,100.3700,2026-08-21
1670,ase_pt_4bc71f3c83f84bc1,PUT,SHORT,3.6247,100.3700,2026-08-21
1673,ase_pt_971b825f23974ec3,CALL,SHORT,0.9215,107.9100,2026-08-21
1675,ase_pt_971b825f23974ec3,PUT,SHORT,8.8315,107.9100,2026-08-21
1677,ase_pt_23883886b1684ced,CALL,SHORT,3.2547,100.3700,2026-08-21
1680,ase_pt_7fdb187c20744630,PUT,SHORT,3.6247,100.3700,2026-08-21
1683,ase_pt_75bb9bbffddc42a9,CALL,SHORT,3.2547,100.3700,2026-08-21
1684,ase_pt_75bb9bbffddc42a9,PUT,SHORT,3.6247,100.3700,2026-08-21
1687,ase_pt_48c41c48d3a14ba2,CALL,SHORT,3.2547,100.3700,2026-08-21
1690,ase_pt_f13c06fdca6c4252,PUT,SHORT,3.6247,100.3700,2026-08-21
1693,ase_pt_0b933a575f704d7e,CALL,SHORT,3.2547,100.3700,2026-08-21
1696,ase_pt_ddaaad97b7254e99,CALL,SHORT,2.7741,101.4600,2026-08-21
1699,ase_pt_857897d4d0ff4f19,CALL,SHORT,3.2547,100.3700,2026-08-21
1702,ase_pt_758e90c2983f47df,CALL,SHORT,3.2547,100.3700,2026-08-21
1705,ase_pt_19fd1a1afed14598,CALL,SHORT,3.2547,100.3700,2026-08-21
1708,ase_pt_19fd1a1afed14598,PUT,SHORT,3.6247,100.3700,2026-08-21
1711,ase_pt_a1d17b4de5fb4ab9,CALL,SHORT,3.2547,100.3700,2026-08-21
1714,ase_pt_69d1459f2919466e,CALL,SHORT,3.2547,100.3700,2026-08-21
1717,ase_pt_e1b41c6235bb41f8,PUT,SHORT,6.5664,105.0000,2026-08-21
1718,ase_pt_e1b41c6235bb41f8,CALL,SHORT,1.5664,105.0000,2026-08-21
1721,ase_pt_2611a56fa69b4883,PUT,SHORT,5.6845,103.7500,2026-08-21
1722,ase_pt_2611a56fa69b4883,CALL,SHORT,1.9345,103.7500,2026-08-21
1725,ase_pt_7551bc0b96784b8d,PUT,SHORT,8.8315,107.9100,2026-08-21
1726,ase_pt_7551bc0b96784b8d,CALL,SHORT,0.9215,107.9100,2026-08-21
1728,ase_pt_06edc199b341480c,PUT,SHORT,10.3732,109.7300,2026-08-21
1731,ase_pt_06edc199b341480c,CALL,SHORT,0.6432,109.7300,2026-08-21
1733,ase_pt_c13e4aa9be584415,PUT,SHORT,7.5986,106.3700,2026-08-21
1734,ase_pt_c13e4aa9be584415,CALL,SHORT,1.5664,105.0000,2026-08-21
1737,ase_pt_8f40bc8450a040f2,PUT,SHORT,8.8315,107.9100,2026-08-21
1738,ase_pt_8f40bc8450a040f2,CALL,SHORT,1.9345,103.7500,2026-08-21
1741,ase_pt_937913978a7345bf,PUT,SHORT,7.5986,106.3700,2026-08-21
1742,ase_pt_937913978a7345bf,CALL,SHORT,1.2286,106.3700,2026-08-21
1745,ase_pt_937913978a7345bf,PUT,SHORT,4.9156,102.5800,2026-08-21
1746,ase_pt_937913978a7345bf,CALL,SHORT,2.3356,102.5800,2026-08-21
1749,ase_pt_f44fe45a5946442a,PUT,SHORT,5.6845,103.7500,2026-08-21
1750,ase_pt_f44fe45a5946442a,CALL,SHORT,1.2286,106.3700,2026-08-21
1753,ase_pt_458f750d5f74431b,PUT,SHORT,6.5664,105.0000,2026-08-21
1754,ase_pt_458f750d5f74431b,CALL,SHORT,1.5664,105.0000,2026-08-21
1757,ase_pt_01cb82e33a8c4e04,PUT,SHORT,7.5986,106.3700,2026-08-21
1758,ase_pt_01cb82e33a8c4e04,CALL,SHORT,1.2286,106.3700,2026-08-21
1761,ase_pt_bfcbb0e9be454d9a,PUT,SHORT,8.8315,107.9100,2026-08-21
1762,ase_pt_bfcbb0e9be454d9a,CALL,SHORT,0.9215,107.9100,2026-08-21
1764,ase_pt_856dbff788e84c4c,PUT,SHORT,3.6247,100.3700,2026-08-21
1765,ase_pt_856dbff788e84c4c,CALL,SHORT,3.2547,100.3700,2026-08-21
1768,ase_pt_a14c917b2b5f4bac,CALL,SHORT,3.2547,100.3700,2026-08-21
1770,ase_pt_19ab29c2e07f4f23,PUT,SHORT,3.6247,100.3700,2026-08-21
1773,ase_pt_9e412b9c46f64e91,CALL,SHORT,1.9345,103.7500,2026-08-21
1776,ase_pt_d5cd7abcf3714a9e,PUT,SHORT,5.6845,103.7500,2026-08-21
1778,ase_pt_5d288026450343df,PUT,SHORT,6.5664,105.0000,2026-08-21
1780,ase_pt_5d288026450343df,CALL,SHORT,1.5664,105.0000,2026-08-21
1783,ase_pt_471b2b947e7240f9,CALL,SHORT,3.2547,100.3700,2026-08-21
1784,ase_pt_471b2b947e7240f9,PUT,SHORT,3.6247,100.3700,2026-08-21
1786,ase_pt_efb8edaa521b47e8,CALL,SHORT,0.9215,107.9100,2026-08-21
1789,ase_pt_efb8edaa521b47e8,PUT,SHORT,8.8315,107.9100,2026-08-21
1791,ase_pt_c1e850d101f94cfc,PUT,SHORT,15.7942,115.6200,2026-08-21
1793,ase_pt_c1c2c821260347b3,PUT,SHORT,15.7942,115.6200,2026-08-21
1795,ase_pt_102122e7c9aa4c81,CALL,SHORT,1.5664,105.0000,2026-08-21
1796,ase_pt_102122e7c9aa4c81,PUT,SHORT,6.5664,105.0000,2026-08-21
1798,ase_pt_da861c9b34664bdb,CALL,SHORT,1.9345,103.7500,2026-08-21
1799,ase_pt_da861c9b34664bdb,PUT,SHORT,5.6845,103.7500,2026-08-21
1805,ase_pt_afb8e8c13d074159,CALL,SHORT,3.2547,100.3700,2026-08-21
1811,ase_pt_11a533f7ddb84c21,CALL,SHORT,3.2547,100.3700,2026-08-21
1814,ase_pt_44733944cf074383,PUT,SHORT,7.5986,106.3700,2026-08-21
1815,ase_pt_44733944cf074383,CALL,SHORT,1.2286,106.3700,2026-08-21
1818,ase_pt_87f340e043e5485d,CALL,SHORT,3.2547,100.3700,2026-08-21
1820,ase_pt_f3bb6a0a294543f3,PUT,SHORT,6.5664,105.0000,2026-08-21
1821,ase_pt_f3bb6a0a294543f3,CALL,SHORT,1.5664,105.0000,2026-08-21
1824,ase_pt_f1c574b9890e4d08,CALL,SHORT,1.5664,105.0000,2026-08-21
1826,ase_pt_7c3c312e45784293,CALL,SHORT,3.2547,100.3700,2026-08-21
1829,ase_pt_8866dcbf077e4891,CALL,SHORT,3.2547,100.3700,2026-08-21
1830,ase_pt_8866dcbf077e4891,PUT,SHORT,3.6247,100.3700,2026-08-21
1833,ase_pt_ae94e90407ed4ee8,PUT,SHORT,8.8315,107.9100,2026-08-21
1834,ase_pt_ae94e90407ed4ee8,CALL,SHORT,0.9215,107.9100,2026-08-21
1839,ase_pt_82b4b4830f9b44d1,PUT,SHORT,12.4628,112.0700,2026-08-21
1842,ase_pt_f850c3bdc79c409b,CALL,SHORT,1.8561,104.0000,2026-08-21
1844,ase_pt_e0d7f801595e436e,PUT,SHORT,1.4216,95.0000,2026-08-21
1845,ase_pt_e0d7f801595e436e,CALL,SHORT,1.5664,105.0000,2026-08-21
1848,ase_pt_5512d71f7e0c419d,CALL,SHORT,2.5558,102.0000,2026-08-21
1850,ase_pt_5512d71f7e0c419d,CALL,SHORT,0.9057,108.0000,2026-08-21
1853,ase_pt_9193accc15f84997,CALL,SHORT,3.4301,100.0000,2026-08-21
1856,ase_pt_9193accc15f84997,PUT,SHORT,3.4301,100.0000,2026-08-21
1859,ase_pt_0910e43b7e134256,PUT,SHORT,0.7278,92.0000,2026-08-21
1860,ase_pt_0910e43b7e134256,CALL,SHORT,0.9057,108.0000,2026-08-21
1863,ase_pt_0910e43b7e134256,PUT,SHORT,2.4890,98.0000,2026-08-21
1864,ase_pt_0910e43b7e134256,CALL,SHORT,2.5558,102.0000,2026-08-21
1873,ase_pt_835d7f1f28f84c85,CALL,SHORT,1.5664,105.0000,2026-08-21
1875,ase_pt_b19c89664d8d4c91,PUT,SHORT,6.5664,105.0000,2026-08-21
1877,ase_pt_c10d6a979ce8484c,CALL,SHORT,1.5664,105.0000,2026-08-21
1879,ase_pt_8dc0c46744d64953,CALL,SHORT,3.2547,100.3700,2026-08-21
1881,ase_pt_e27c631c24c34820,CALL,SHORT,0.9215,107.9100,2026-08-21
1882,ase_pt_7973611a7c8d4405,CALL,SHORT,1.9345,103.7500,2026-08-21
1884,ase_pt_78a93830b36e4989,CALL,SHORT,1.2286,106.3700,2026-08-21
1887,ase_pt_40a66873201c42c8,CALL,SHORT,2.3356,102.5800,2026-08-21
1889,ase_pt_6cbd35962d814902,CALL,SHORT,0.6432,109.7300,2026-08-21
1891,ase_pt_90ec6ab58d4a433f,CALL,SHORT,6.0476,117.4200,2027-07-16
1892,ase_pt_745a857919564dfc,CALL,SHORT,1.5664,105.0000,2026-08-21
1895,ase_pt_952d56fbc7614422,CALL,SHORT,2.1747,107.3800,2026-09-18
1897,ase_pt_36e8e261e3e1469f,PUT,SHORT,6.5664,105.0000,2026-08-21
1899,ase_pt_5b47757a95a44adf,PUT,SHORT,3.6247,100.3700,2026-08-21
1901,ase_pt_4ee635f1de7648c7,PUT,SHORT,8.8315,107.9100,2026-08-21
1902,ase_pt_24a77f31cca74e21,PUT,SHORT,5.6845,103.7500,2026-08-21
1904,ase_pt_45c6ec985311418b,PUT,SHORT,7.5986,106.3700,2026-08-21
1907,ase_pt_11864dfe6e164f25,PUT,SHORT,4.9156,102.5800,2026-08-21
1909,ase_pt_f57567ca8d45430f,PUT,SHORT,10.3732,109.7300,2026-08-21
1911,ase_pt_d69231f049ab4610,PUT,SHORT,23.4676,117.4200,2027-07-16
1912,ase_pt_f3ac3c34466c4fa7,PUT,SHORT,6.5664,105.0000,2026-08-21
1915,ase_pt_fc496f6591134f0d,PUT,SHORT,9.5547,107.3800,2026-09-18
1917,ase_pt_c319fad03c394a4c,CALL,SHORT,1.5664,105.0000,2026-08-21
1918,ase_pt_c319fad03c394a4c,PUT,SHORT,5.6845,103.7500,2026-08-21
1921,ase_pt_3159c7198f9847ca,PUT,SHORT,6.5664,105.0000,2026-08-21
1922,ase_pt_3159c7198f9847ca,CALL,SHORT,1.9345,103.7500,2026-08-21
1924,ase_pt_8ed093812bf24ba3,CALL,SHORT,3.2547,100.3700,2026-08-21
1926,ase_pt_d87d772111f84a26,PUT,SHORT,3.6247,100.3700,2026-08-21
1928,ase_pt_0341f5cb79124671,CALL,SHORT,5.0262,97.1000,2026-08-21
1930,ase_pt_14dcb91297be4845,CALL,SHORT,1.5664,105.0000,2026-08-21
1932,ase_pt_705b599905dc4225,CALL,SHORT,1.5664,105.0000,2026-08-21
1934,ase_pt_705b599905dc4225,PUT,SHORT,6.5664,105.0000,2026-08-21
1936,ase_pt_192d57c47a354464,CALL,SHORT,3.2547,100.3700,2026-08-21
1938,ase_pt_0ba8a78cd5cc44df,CALL,SHORT,3.9381,100.5600,2026-09-18
1940,ase_pt_284fd697de8f4add,PUT,SHORT,4.4981,100.5600,2026-09-18
1943,ase_pt_5d0d01f3280c46b1,CALL,SHORT,1.5664,105.0000,2026-08-21
1945,ase_pt_fadfe86140af455a,CALL,SHORT,1.5664,105.0000,2026-08-21
1947,ase_pt_4be2cf80d3624f25,PUT,SHORT,6.5664,105.0000,2026-08-21
1949,ase_pt_cf1c0cd326094aec,CALL,SHORT,2.3356,102.5800,2026-08-21
1950,ase_pt_b02668e8ecc4498d,CALL,SHORT,4.5063,100.7400,2026-09-18
1953,ase_pt_c940efd2a9954b9d,CALL,SHORT,0.9215,107.9100,2026-08-21
1955,ase_pt_c940efd2a9954b9d,PUT,SHORT,8.8315,107.9100,2026-08-21
1957,ase_pt_6c43af51552e48ae,CALL,SHORT,1.5664,105.0000,2026-08-21
1959,ase_pt_490447f9a8614b5a,PUT,SHORT,6.5664,105.0000,2026-08-21
1961,ase_pt_7f0e2dbd0444465a,CALL,SHORT,2.3356,102.5800,2026-08-21
1963,ase_pt_24be3ac5a5824fcf,CALL,SHORT,0.9215,107.9100,2026-08-21
1965,ase_pt_97bde6ee96964044,PUT,SHORT,8.8315,107.9100,2026-08-21
1967,ase_pt_e027cb165fd34219,CALL,SHORT,3.2547,100.3700,2026-08-21
1969,ase_pt_e027cb165fd34219,PUT,SHORT,3.6247,100.3700,2026-08-21
1971,ase_pt_3cb297ccec4d4a6f,CALL,SHORT,1.5664,105.0000,2026-08-21
1980,ase_pt_cc391a931e4f47f4,CALL,SHORT,3.2547,100.3700,2026-08-21
1981,ase_pt_cc391a931e4f47f4,PUT,SHORT,3.6247,100.3700,2026-08-21
1986,ase_pt_77eb0b5360724f38,CALL,SHORT,1.9345,103.7500,2026-08-21
1987,ase_pt_77eb0b5360724f38,PUT,SHORT,5.6845,103.7500,2026-08-21
1988,ase_pt_6aca195c5bfb4fb8,CALL,SHORT,3.2547,100.3700,2026-08-21
1990,ase_pt_6aca195c5bfb4fb8,PUT,SHORT,3.6247,100.3700,2026-08-21
1993,ase_pt_07b1b4e5014545b3,CALL,SHORT,0.9215,107.9100,2026-08-21
1995,ase_pt_07b1b4e5014545b3,PUT,SHORT,8.8315,107.9100,2026-08-21
1997,ase_pt_63310aeadd5649cd,CALL,SHORT,3.2547,100.3700,2026-08-21
2000,ase_pt_28328029a7f34d5d,PUT,SHORT,3.6247,100.3700,2026-08-21
2003,ase_pt_e9774f4255124adc,CALL,SHORT,3.2547,100.3700,2026-08-21
2004,ase_pt_e9774f4255124adc,PUT,SHORT,3.6247,100.3700,2026-08-21
2007,ase_pt_138b12dca04a4839,CALL,SHORT,3.2547,100.3700,2026-08-21
2010,ase_pt_a9ede8c2b6164324,PUT,SHORT,3.6247,100.3700,2026-08-21
2013,ase_pt_9179e74a98ee4988,CALL,SHORT,3.2547,100.3700,2026-08-21
2016,ase_pt_2d62d52019a541bb,CALL,SHORT,2.7741,101.4600,2026-08-21
2019,ase_pt_80b5cd91d5bc4242,CALL,SHORT,3.2547,100.3700,2026-08-21
2022,ase_pt_61d345b280ce4300,CALL,SHORT,3.2547,100.3700,2026-08-21
2025,ase_pt_7306e190b47841d5,CALL,SHORT,3.2547,100.3700,2026-08-21
2028,ase_pt_7306e190b47841d5,PUT,SHORT,3.6247,100.3700,2026-08-21
2031,ase_pt_00aa4dfd26224440,CALL,SHORT,3.2547,100.3700,2026-08-21
2034,ase_pt_3632906f3796405f,CALL,SHORT,3.2547,100.3700,2026-08-21
2037,ase_pt_793e28749bc24fce,PUT,SHORT,6.5664,105.0000,2026-08-21
2038,ase_pt_793e28749bc24fce,CALL,SHORT,1.5664,105.0000,2026-08-21
2041,ase_pt_b0eeb4319ad54360,PUT,SHORT,5.6845,103.7500,2026-08-21
2042,ase_pt_b0eeb4319ad54360,CALL,SHORT,1.9345,103.7500,2026-08-21
2045,ase_pt_19b4607ee28b4e4b,PUT,SHORT,8.8315,107.9100,2026-08-21
2046,ase_pt_19b4607ee28b4e4b,CALL,SHORT,0.9215,107.9100,2026-08-21
2048,ase_pt_bfac9a1717b7484c,PUT,SHORT,10.3732,109.7300,2026-08-21
2051,ase_pt_bfac9a1717b7484c,CALL,SHORT,0.6432,109.7300,2026-08-21
2053,ase_pt_a84f030dddc84b5c,PUT,SHORT,7.5986,106.3700,2026-08-21
2054,ase_pt_a84f030dddc84b5c,CALL,SHORT,1.5664,105.0000,2026-08-21
2057,ase_pt_f0cf4e295eb34ac4,PUT,SHORT,8.8315,107.9100,2026-08-21
2058,ase_pt_f0cf4e295eb34ac4,CALL,SHORT,1.9345,103.7500,2026-08-21
2061,ase_pt_a41cbde2d94b40f5,PUT,SHORT,7.5986,106.3700,2026-08-21
2062,ase_pt_a41cbde2d94b40f5,CALL,SHORT,1.2286,106.3700,2026-08-21
2065,ase_pt_a41cbde2d94b40f5,PUT,SHORT,4.9156,102.5800,2026-08-21
2066,ase_pt_a41cbde2d94b40f5,CALL,SHORT,2.3356,102.5800,2026-08-21
2069,ase_pt_c693893a29cf4a5c,PUT,SHORT,5.6845,103.7500,2026-08-21
2070,ase_pt_c693893a29cf4a5c,CALL,SHORT,1.2286,106.3700,2026-08-21
2073,ase_pt_17a87aa5b5ef41d5,PUT,SHORT,6.5664,105.0000,2026-08-21
2074,ase_pt_17a87aa5b5ef41d5,CALL,SHORT,1.5664,105.0000,2026-08-21
2077,ase_pt_daf29f93819041a8,PUT,SHORT,7.5986,106.3700,2026-08-21
2078,ase_pt_daf29f93819041a8,CALL,SHORT,1.2286,106.3700,2026-08-21
2081,ase_pt_5060831c6ba74a92,PUT,SHORT,8.8315,107.9100,2026-08-21
2082,ase_pt_5060831c6ba74a92,CALL,SHORT,0.9215,107.9100,2026-08-21
2084,ase_pt_b5a80c476a354e47,PUT,SHORT,3.6247,100.3700,2026-08-21
2085,ase_pt_b5a80c476a354e47,CALL,SHORT,3.2547,100.3700,2026-08-21
2088,ase_pt_b82b26af17754238,CALL,SHORT,3.2547,100.3700,2026-08-21
2090,ase_pt_392c2cc71b23483b,PUT,SHORT,3.6247,100.3700,2026-08-21
2093,ase_pt_ba89af7af8ba4e0a,CALL,SHORT,1.9345,103.7500,2026-08-21
2096,ase_pt_c63b5ebecfbb40ba,PUT,SHORT,5.6845,103.7500,2026-08-21
2098,ase_pt_41a973774616430c,PUT,SHORT,6.5664,105.0000,2026-08-21
