id,paper_trade_id,asset_type,buy_or_sell,mid,strike,expiration,ratio,delta
541,ase_pt_b8bb8ab33f7c4861,PUT,LONG,3.6247,100.3700,2026-08-21,2,-0.5000
542,ase_pt_fd8f510a65cb426a,CALL,SHORT,3.2547,100.3700,2026-08-21,1,0.5000
543,ase_pt_fd8f510a65cb426a,PUT,SHORT,3.6247,100.3700,2026-08-21,1,-0.5000
544,ase_pt_fd8f510a65cb426a,CALL,LONG,0.9215,107.9100,2026-08-21,1,0.2000
545,ase_pt_fd8f510a65cb426a,PUT,LONG,8.8315,107.9100,2026-08-21,1,-0.2000
546,ase_pt_8fdcc3627c754690,CALL,LONG,3.2547,100.3700,2026-08-21,2,0.5000
547,ase_pt_8fdcc3627c754690,PUT,LONG,3.6247,100.3700,2026-08-21,2,-0.5000
548,ase_pt_8fdcc3627c754690,CALL,SHORT,1.9345,103.7500,2026-08-21,1,0.3500
549,ase_pt_8fdcc3627c754690,PUT,SHORT,5.6845,103.7500,2026-08-21,1,-0.3500
550,ase_pt_390ae52392654d73,CALL,SHORT,3.2547,100.3700,2026-08-21,1,0.5000
551,ase_pt_390ae52392654d73,CALL,LONG,4.5063,100.7400,2026-09-18,1,0.5000
552,ase_pt_390ae52392654d73,PUT,SHORT,3.6247,100.3700,2026-08-21,1,-0.5000
553,ase_pt_390ae52392654d73,PUT,LONG,5.2463,100.7400,2026-09-18,1,-0.5000
554,ase_pt_2890588a8d2f4473,CALL,LONG,2.1747,107.3800,2026-09-18,1,0.3000
555,ase_pt_2890588a8d2f4473,CALL,SHORT,0.9215,107.9100,2026-08-21,1,0.2000
556,ase_pt_2890588a8d2f4473,PUT,LONG,9.5547,107.3800,2026-09-18,1,-0.3000
557,ase_pt_2890588a8d2f4473,PUT,SHORT,8.8315,107.9100,2026-08-21,1,-0.2000
558,ase_pt_873a7401af7c499b,CALL,LONG,3.7847,99.2900,2026-08-21,1,0.5500
559,ase_pt_873a7401af7c499b,CALL,SHORT,3.2547,100.3700,2026-08-21,2,0.5000
560,ase_pt_873a7401af7c499b,CALL,LONG,2.7741,101.4600,2026-08-21,1,0.4500
561,ase_pt_c8310c4a33604a82,PUT,LONG,3.0747,99.2900,2026-08-21,1,-0.5500
562,ase_pt_c8310c4a33604a82,PUT,SHORT,3.6247,100.3700,2026-08-21,2,-0.5000
563,ase_pt_c8310c4a33604a82,PUT,LONG,4.2341,101.4600,2026-08-21,1,-0.4500
564,ase_pt_d416f4b7532c415c,CALL,LONG,1.2286,106.3700,2026-08-21,1,0.2500
565,ase_pt_d416f4b7532c415c,CALL,SHORT,3.2547,100.3700,2026-08-21,1,0.5000
566,ase_pt_d416f4b7532c415c,PUT,SHORT,3.6247,100.3700,2026-08-21,1,-0.5000
567,ase_pt_d416f4b7532c415c,PUT,LONG,7.5986,106.3700,2026-08-21,1,-0.2500
568,ase_pt_56d2d5d48d5b4236,CALL,LONG,3.7847,99.2900,2026-08-21,1,0.5500
569,ase_pt_56d2d5d48d5b4236,CALL,SHORT,3.2547,100.3700,2026-08-21,2,0.5000
570,ase_pt_56d2d5d48d5b4236,CALL,LONG,1.9345,103.7500,2026-08-21,1,0.3500
571,ase_pt_5f8707ca4cb44569,PUT,LONG,3.0747,99.2900,2026-08-21,1,-0.5500
572,ase_pt_5f8707ca4cb44569,PUT,SHORT,3.6247,100.3700,2026-08-21,2,-0.5000
573,ase_pt_5f8707ca4cb44569,PUT,LONG,5.6845,103.7500,2026-08-21,1,-0.3500
574,ase_pt_aeb5d4d092ea48cc,CALL,LONG,3.7847,99.2900,2026-08-21,1,0.5500
575,ase_pt_aeb5d4d092ea48cc,CALL,SHORT,3.2547,100.3700,2026-08-21,3,0.5000
576,ase_pt_aeb5d4d092ea48cc,CALL,LONG,2.3356,102.5800,2026-08-21,2,0.4000
577,ase_pt_aa91c2601a534cca,CALL,LONG,3.7847,99.2900,2026-08-21,1,0.5500
578,ase_pt_aa91c2601a534cca,CALL,SHORT,2.7741,101.4600,2026-08-21,2,0.4500
579,ase_pt_aa91c2601a534cca,CALL,LONG,1.5664,105.0000,2026-08-21,1,0.3000
580,ase_pt_795a4febeaa54a0d,CALL,LONG,5.0262,97.1000,2026-08-21,1,0.6500
581,ase_pt_795a4febeaa54a0d,CALL,SHORT,3.2547,100.3700,2026-08-21,2,0.5000
582,ase_pt_795a4febeaa54a0d,CALL,LONG,1.9345,103.7500,2026-08-21,1,0.3500
583,ase_pt_df79891422ec4bf6,CALL,LONG,3.4592,99.9400,2026-08-21,1,0.5200
584,ase_pt_df79891422ec4bf6,CALL,SHORT,3.2547,100.3700,2026-08-21,2,0.5000
585,ase_pt_df79891422ec4bf6,CALL,LONG,3.0586,100.8000,2026-08-21,1,0.4800
586,ase_pt_0dc88f03b7564659,CALL,LONG,3.7847,99.2900,2026-08-21,1,0.5500
587,ase_pt_0dc88f03b7564659,CALL,SHORT,3.2547,100.3700,2026-08-21,2,0.5000
588,ase_pt_0dc88f03b7564659,CALL,LONG,2.7741,101.4600,2026-08-21,1,0.4500
589,ase_pt_0dc88f03b7564659,PUT,LONG,3.0747,99.2900,2026-08-21,1,-0.5500
590,ase_pt_0dc88f03b7564659,PUT,SHORT,3.6247,100.3700,2026-08-21,2,-0.5000
591,ase_pt_0dc88f03b7564659,PUT,LONG,4.2341,101.4600,2026-08-21,1,-0.4500
592,ase_pt_946b75d084744dd5,CALL,LONG,4.5063,100.7400,2026-09-18,1,0.5000
593,ase_pt_946b75d084744dd5,CALL,SHORT,3.2547,100.3700,2026-08-21,2,0.5000
594,ase_pt_946b75d084744dd5,CALL,LONG,5.4274,101.1200,2026-10-16,1,0.5000
595,ase_pt_3f0dc8b2a4fd4917,CALL,LONG,3.7847,99.2900,2026-08-21,1,0.5500
596,ase_pt_3f0dc8b2a4fd4917,CALL,SHORT,3.2547,100.3700,2026-08-21,2,0.5000
597,ase_pt_3f0dc8b2a4fd4917,CALL,LONG,2.3356,102.5800,2026-08-21,1,0.4000
598,ase_pt_731523d79fb84a33,PUT,LONG,10.3732,109.7300,2026-08-21,1,-0.1500
599,ase_pt_731523d79fb84a33,PUT,SHORT,6.5664,105.0000,2026-08-21,1,-0.3000
600,ase_pt_731523d79fb84a33,CALL,SHORT,1.5664,105.0000,2026-08-21,1,0.3000
601,ase_pt_731523d79fb84a33,CALL,LONG,0.6432,109.7300,2026-08-21,1,0.1500
602,ase_pt_bb9a1f6f28054353,PUT,LONG,8.8315,107.9100,2026-08-21,1,-0.2000
603,ase_pt_bb9a1f6f28054353,PUT,SHORT,5.6845,103.7500,2026-08-21,1,-0.3500
604,ase_pt_bb9a1f6f28054353,CALL,SHORT,1.9345,103.7500,2026-08-21,1,0.3500
605,ase_pt_bb9a1f6f28054353,CALL,LONG,0.9215,107.9100,2026-08-21,1,0.2000
606,ase_pt_efa0f89d97a54617,PUT,LONG,13.5617,113.2600,2026-08-21,1,-0.0800
607,ase_pt_efa0f89d97a54617,PUT,SHORT,8.8315,107.9100,2026-08-21,1,-0.2000
608,ase_pt_efa0f89d97a54617,CALL,SHORT,0.9215,107.9100,2026-08-21,1,0.2000
609,ase_pt_efa0f89d97a54617,CALL,LONG,0.3017,113.2600,2026-08-21,1,0.0800
610,ase_pt_f250e712b2084bc1,PUT,SHORT,10.3732,109.7300,2026-08-21,1,-0.1500
611,ase_pt_f250e712b2084bc1,PUT,LONG,6.5664,105.0000,2026-08-21,1,-0.3000
612,ase_pt_f250e712b2084bc1,CALL,LONG,1.5664,105.0000,2026-08-21,1,0.3000
613,ase_pt_f250e712b2084bc1,CALL,SHORT,0.6432,109.7300,2026-08-21,1,0.1500
614,ase_pt_a8b9f5ecf5284755,PUT,LONG,12.4628,112.0700,2026-08-21,1,-0.1000
615,ase_pt_a8b9f5ecf5284755,PUT,SHORT,7.5986,106.3700,2026-08-21,1,-0.2500
616,ase_pt_a8b9f5ecf5284755,CALL,SHORT,1.5664,105.0000,2026-08-21,1,0.3000
617,ase_pt_a8b9f5ecf5284755,CALL,LONG,0.9215,107.9100,2026-08-21,1,0.2000
618,ase_pt_7de534e9fe6345cb,PUT,LONG,12.4628,112.0700,2026-08-21,1,-0.1000
619,ase_pt_7de534e9fe6345cb,PUT,SHORT,8.8315,107.9100,2026-08-21,1,-0.2000
620,ase_pt_7de534e9fe6345cb,CALL,SHORT,1.9345,103.7500,2026-08-21,1,0.3500
621,ase_pt_7de534e9fe6345cb,CALL,LONG,0.9215,107.9100,2026-08-21,1,0.2000
622,ase_pt_0e9c0584c7a24633,PUT,LONG,12.4628,112.0700,2026-08-21,1,-0.1000
623,ase_pt_0e9c0584c7a24633,PUT,SHORT,7.5986,106.3700,2026-08-21,1,-0.2500
624,ase_pt_0e9c0584c7a24633,CALL,SHORT,1.2286,106.3700,2026-08-21,1,0.2500
625,ase_pt_0e9c0584c7a24633,CALL,LONG,0.3928,112.0700,2026-08-21,1,0.1000
626,ase_pt_0e9c0584c7a24633,PUT,LONG,6.5664,105.0000,2026-08-21,1,-0.3000
627,ase_pt_0e9c0584c7a24633,PUT,SHORT,4.9156,102.5800,2026-08-21,1,-0.4000
628,ase_pt_0e9c0584c7a24633,CALL,SHORT,2.3356,102.5800,2026-08-21,1,0.4000
629,ase_pt_0e9c0584c7a24633,CALL,LONG,1.5664,105.0000,2026-08-21,1,0.3000
630,ase_pt_e89c1dfca5f44779,PUT,LONG,8.8315,107.9100,2026-08-21,1,-0.2000
631,ase_pt_e89c1dfca5f44779,PUT,SHORT,5.6845,103.7500,2026-08-21,1,-0.3500
632,ase_pt_e89c1dfca5f44779,CALL,SHORT,1.2286,106.3700,2026-08-21,1,0.2500
633,ase_pt_e89c1dfca5f44779,CALL,LONG,0.3928,112.0700,2026-08-21,1,0.1000
634,ase_pt_ee9d189d54294c8a,PUT,LONG,10.3732,109.7300,2026-08-21,1,-0.1500
635,ase_pt_ee9d189d54294c8a,PUT,SHORT,6.5664,105.0000,2026-08-21,1,-0.3000
636,ase_pt_ee9d189d54294c8a,CALL,SHORT,1.5664,105.0000,2026-08-21,1,0.3000
637,ase_pt_ee9d189d54294c8a,CALL,LONG,0.6432,109.7300,2026-08-21,1,0.1500
638,ase_pt_949f8a36d9124d7b,PUT,LONG,12.4628,112.0700,2026-08-21,1,-0.1000
639,ase_pt_949f8a36d9124d7b,PUT,SHORT,7.5986,106.3700,2026-08-21,1,-0.2500
640,ase_pt_949f8a36d9124d7b,CALL,SHORT,1.2286,106.3700,2026-08-21,1,0.2500
641,ase_pt_949f8a36d9124d7b,CALL,LONG,0.3928,112.0700,2026-08-21,1,0.1000
642,ase_pt_84bcc42a04404c1d,PUT,LONG,12.4628,112.0700,2026-08-21,1,-0.1000
643,ase_pt_84bcc42a04404c1d,PUT,SHORT,8.8315,107.9100,2026-08-21,1,-0.2000
644,ase_pt_84bcc42a04404c1d,CALL,SHORT,0.9215,107.9100,2026-08-21,1,0.2000
645,ase_pt_84bcc42a04404c1d,CALL,LONG,0.3928,112.0700,2026-08-21,1,0.1000
646,ase_pt_df0a266b5a764677,PUT,SHORT,3.6247,100.3700,2026-08-21,1,-0.5000
647,ase_pt_df0a266b5a764677,CALL,SHORT,3.2547,100.3700,2026-08-21,1,0.5000
648,ase_pt_df0a266b5a764677,PUT,LONG,10.3732,109.7300,2026-08-21,1,-0.1500
649,ase_pt_df0a266b5a764677,CALL,LONG,0.6432,109.7300,2026-08-21,1,0.1500
650,ase_pt_b6c5e61a736a4625,CALL,SHORT,3.2547,100.3700,2026-08-21,1,0.5000
651,ase_pt_b6c5e61a736a4625,CALL,LONG,1.5664,105.0000,2026-08-21,2,0.3000
652,ase_pt_626ffd58b34e45ec,PUT,SHORT,3.6247,100.3700,2026-08-21,1,-0.5000
653,ase_pt_626ffd58b34e45ec,PUT,LONG,6.5664,105.0000,2026-08-21,2,-0.3000
654,ase_pt_cab5b30e65814c46,CALL,LONG,3.7847,99.2900,2026-08-21,1,0.5500
655,ase_pt_cab5b30e65814c46,CALL,SHORT,1.9345,103.7500,2026-08-21,2,0.3500
656,ase_pt_cab5b30e65814c46,CALL,LONG,0.9215,107.9100,2026-08-21,1,0.2000
657,ase_pt_c3b3676b3dca4053,PUT,LONG,3.0747,99.2900,2026-08-21,1,-0.5500
658,ase_pt_c3b3676b3dca4053,PUT,SHORT,5.6845,103.7500,2026-08-21,2,-0.3500
659,ase_pt_c3b3676b3dca4053,PUT,LONG,8.8315,107.9100,2026-08-21,1,-0.2000
660,ase_pt_cdcfed298b1248b7,PUT,SHORT,6.5664,105.0000,2026-08-21,1,-0.3000
661,ase_pt_cdcfed298b1248b7,PUT,LONG,10.3732,109.7300,2026-08-21,1,-0.1500
662,ase_pt_cdcfed298b1248b7,CALL,SHORT,1.5664,105.0000,2026-08-21,1,0.3000
663,ase_pt_cdcfed298b1248b7,CALL,LONG,0.6432,109.7300,2026-08-21,1,0.1500
664,ase_pt_f22e95e154d94408,CALL,LONG,0.9215,107.9100,2026-08-21,1,0.2000
665,ase_pt_f22e95e154d94408,CALL,SHORT,3.2547,100.3700,2026-08-21,1,0.5000
666,ase_pt_f22e95e154d94408,PUT,SHORT,3.6247,100.3700,2026-08-21,1,-0.5000
667,ase_pt_f22e95e154d94408,PUT,LONG,8.8315,107.9100,2026-08-21,1,-0.2000
668,ase_pt_6238c50e54c64833,CALL,SHORT,0.9215,107.9100,2026-08-21,1,0.2000
669,ase_pt_6238c50e54c64833,CALL,LONG,3.2547,100.3700,2026-08-21,1,0.5000
670,ase_pt_6238c50e54c64833,PUT,LONG,3.6247,100.3700,2026-08-21,1,-0.5000
671,ase_pt_6238c50e54c64833,PUT,SHORT,8.8315,107.9100,2026-08-21,1,-0.2000
672,ase_pt_186926e1febe450d,PUT,LONG,12.4628,112.0700,2026-08-21,1,-0.1000
673,ase_pt_186926e1febe450d,PUT,SHORT,15.7942,115.6200,2026-08-21,1,-0.0500
674,ase_pt_14f0366b84ad46a1,PUT,LONG,10.3732,109.7300,2026-08-21,1,-0.1500
675,ase_pt_14f0366b84ad46a1,PUT,SHORT,15.7942,115.6200,2026-08-21,1,-0.0500
676,ase_pt_3c868bba84d748be,CALL,LONG,3.2547,100.3700,2026-08-21,1,0.5000
677,ase_pt_3c868bba84d748be,CALL,SHORT,1.5664,105.0000,2026-08-21,1,0.3000
678,ase_pt_3c868bba84d748be,PUT,SHORT,6.5664,105.0000,2026-08-21,1,-0.3000
679,ase_pt_3c868bba84d748be,PUT,LONG,10.3732,109.7300,2026-08-21,1,-0.1500
680,ase_pt_4e16f998994a497a,CALL,SHORT,1.9345,103.7500,2026-08-21,1,0.3500
681,ase_pt_4e16f998994a497a,PUT,SHORT,5.6845,103.7500,2026-08-21,1,-0.3500
682,ase_pt_4e16f998994a497a,CALL,LONG,0.6432,109.7300,2026-08-21,1,0.1500
683,ase_pt_4e16f998994a497a,PUT,LONG,10.3732,109.7300,2026-08-21,1,-0.1500
684,ase_pt_51e1bd8493af4532,CALL,LONG,3.2547,100.3700,2026-08-21,1,0.5000
685,ase_pt_51e1bd8493af4532,PUT,LONG,3.6247,100.3700,2026-08-21,1,-0.5000
686,ase_pt_bbfe78136a6145df,CALL,LONG,4.5063,100.7400,2026-09-18,1,0.5000
687,ase_pt_bbfe78136a6145df,CALL,SHORT,3.2547,100.3700,2026-08-21,1,0.5000
688,ase_pt_ec5bbbcd384d43e0,CALL,LONG,3.2547,100.3700,2026-08-21,1,0.5000
689,ase_pt_ec5bbbcd384d43e0,PUT,LONG,3.6247,100.3700,2026-08-21,1,-0.5000
690,ase_pt_e0dcd7cfa0434bf4,CALL,LONG,1.2286,106.3700,2026-08-21,1,0.2500
691,ase_pt_e0dcd7cfa0434bf4,PUT,LONG,7.5986,106.3700,2026-08-21,1,-0.2500
692,ase_pt_96c335fbcd3f4c4f,CALL,LONG,3.7847,99.2900,2026-08-21,1,0.5500
693,ase_pt_96c335fbcd3f4c4f,CALL,SHORT,3.2547,100.3700,2026-08-21,2,0.5000
694,ase_pt_96c335fbcd3f4c4f,CALL,LONG,2.3356,102.5800,2026-08-21,1,0.4000
695,ase_pt_071c68cb9fa54058,PUT,LONG,12.4628,112.0700,2026-08-21,1,-0.1000
696,ase_pt_071c68cb9fa54058,PUT,SHORT,7.5986,106.3700,2026-08-21,1,-0.2500
697,ase_pt_071c68cb9fa54058,CALL,SHORT,1.2286,106.3700,2026-08-21,1,0.2500
698,ase_pt_071c68cb9fa54058,CALL,LONG,0.3928,112.0700,2026-08-21,1,0.1000
699,ase_pt_004a747141f34b53,CALL,LONG,4.5063,100.7400,2026-09-18,1,0.5000
700,ase_pt_004a747141f34b53,CALL,SHORT,3.2547,100.3700,2026-08-21,1,0.5000
701,ase_pt_b17fef4b11414c67,PUT,LONG,10.3732,109.7300,2026-08-21,1,-0.1500
702,ase_pt_b17fef4b11414c67,PUT,SHORT,6.5664,105.0000,2026-08-21,1,-0.3000
703,ase_pt_b17fef4b11414c67,CALL,SHORT,1.5664,105.0000,2026-08-21,1,0.3000
704,ase_pt_b17fef4b11414c67,CALL,LONG,0.6432,109.7300,2026-08-21,1,0.1500
705,ase_pt_52db46c029b748f6,CALL,LONG,3.2547,100.3700,2026-08-21,1,0.5000
706,ase_pt_52db46c029b748f6,CALL,SHORT,1.5664,105.0000,2026-08-21,1,0.3000
707,ase_pt_9ae3a43abb114bb3,CALL,LONG,3.7847,99.2900,2026-08-21,1,0.5500
708,ase_pt_9ae3a43abb114bb3,CALL,SHORT,3.2547,100.3700,2026-08-21,2,0.5000
709,ase_pt_9ae3a43abb114bb3,CALL,LONG,2.7741,101.4600,2026-08-21,1,0.4500
710,ase_pt_3c3d96cd00fa4b9f,CALL,LONG,0.9215,107.9100,2026-08-21,1,0.2000
711,ase_pt_3c3d96cd00fa4b9f,CALL,SHORT,3.2547,100.3700,2026-08-21,1,0.5000
712,ase_pt_3c3d96cd00fa4b9f,PUT,SHORT,3.6247,100.3700,2026-08-21,1,-0.5000
713,ase_pt_3c3d96cd00fa4b9f,PUT,LONG,8.8315,107.9100,2026-08-21,1,-0.2000
714,ase_pt_e2d687d64f954cd6,PUT,LONG,12.4628,112.0700,2026-08-21,1,-0.1000
715,ase_pt_e2d687d64f954cd6,PUT,SHORT,8.8315,107.9100,2026-08-21,1,-0.2000
716,ase_pt_e2d687d64f954cd6,CALL,SHORT,0.9215,107.9100,2026-08-21,1,0.2000
717,ase_pt_e2d687d64f954cd6,CALL,LONG,0.3928,112.0700,2026-08-21,1,0.1000
718,ase_pt_b0bae41a8b684f02,CALL,LONG,0.9215,107.9100,2026-08-21,1,0.2000
719,ase_pt_b0bae41a8b684f02,PUT,LONG,8.8315,107.9100,2026-08-21,1,-0.2000
720,ase_pt_007d3f1af7e84a77,PUT,LONG,6.5664,105.0000,2026-08-21,1,-0.3000
721,ase_pt_007d3f1af7e84a77,PUT,SHORT,12.4628,112.0700,2026-08-21,1,-0.1000
722,ase_pt_0e212e6ad17744d0,CALL,LONG,1.0929,105.0000,2026-08-07,1,0.4000
723,ase_pt_d9ff3f43e29b426f,CALL,LONG,4.4890,98.0000,2026-08-21,1,0.5800
724,ase_pt_d9ff3f43e29b426f,CALL,SHORT,1.8561,104.0000,2026-08-21,1,0.3800
725,ase_pt_752066dea78b41bf,PUT,LONG,0.5665,91.0000,2026-08-21,1,-0.1500
726,ase_pt_752066dea78b41bf,PUT,SHORT,1.4216,95.0000,2026-08-21,1,-0.2800
727,ase_pt_752066dea78b41bf,CALL,SHORT,1.5664,105.0000,2026-08-21,1,0.2800
728,ase_pt_752066dea78b41bf,CALL,LONG,0.7449,109.0000,2026-08-21,1,0.1500
729,ase_pt_e99a1c0bac7a44b8,CALL,LONG,5.0882,97.0000,2026-08-21,1,0.6000
730,ase_pt_e99a1c0bac7a44b8,CALL,SHORT,2.5558,102.0000,2026-08-21,1,0.4500
731,ase_pt_e99a1c0bac7a44b8,CALL,LONG,2.1851,103.0000,2026-08-21,1,0.4200
732,ase_pt_e99a1c0bac7a44b8,CALL,SHORT,0.9057,108.0000,2026-08-21,1,0.1800
733,ase_pt_e99a1c0bac7a44b8,PUT,LONG,3.4301,100.0000,2026-08-21,1,-0.5000
734,ase_pt_23c047592c864aa6,CALL,LONG,5.7329,96.0000,2026-08-21,1,0.6300
735,ase_pt_23c047592c864aa6,CALL,SHORT,3.4301,100.0000,2026-08-21,2,0.5000
736,ase_pt_23c047592c864aa6,CALL,LONG,1.8561,104.0000,2026-08-21,1,0.3800
737,ase_pt_23c047592c864aa6,PUT,LONG,5.8561,104.0000,2026-08-21,1,-0.6200
738,ase_pt_23c047592c864aa6,PUT,SHORT,3.4301,100.0000,2026-08-21,2,-0.5000
739,ase_pt_23c047592c864aa6,PUT,LONG,1.7329,96.0000,2026-08-21,1,-0.3700
740,ase_pt_5a58675379e94007,PUT,LONG,0.1781,87.0000,2026-08-21,1,-0.0900
741,ase_pt_5a58675379e94007,PUT,SHORT,0.7278,92.0000,2026-08-21,1,-0.1800
742,ase_pt_5a58675379e94007,CALL,SHORT,0.9057,108.0000,2026-08-21,1,0.1800
743,ase_pt_5a58675379e94007,CALL,LONG,0.3198,113.0000,2026-08-21,1,0.1000
744,ase_pt_5a58675379e94007,PUT,LONG,0.9219,93.0000,2026-08-21,1,-0.2000
745,ase_pt_5a58675379e94007,PUT,SHORT,2.4890,98.0000,2026-08-21,1,-0.4200
746,ase_pt_5a58675379e94007,CALL,SHORT,2.5558,102.0000,2026-08-21,1,0.4500
747,ase_pt_5a58675379e94007,CALL,LONG,1.0942,107.0000,2026-08-21,1,0.2200
748,ase_pt_374d35422d344aa3,CALL,LONG,2.3356,102.5800,2026-08-21,1,0.4000
749,ase_pt_d290c1a0e61b449f,PUT,LONG,4.9156,102.5800,2026-08-21,1,-0.4000
750,ase_pt_172a972a10174266,CALL,LONG,17.3751,89.3800,2027-07-16,1,0.7000
751,ase_pt_e7789d15879a45eb,PUT,LONG,6.7551,89.3800,2027-07-16,1,-0.7000
752,ase_pt_1b16a124b3174a1d,CALL,LONG,7.6404,93.3600,2026-08-21,1,0.8000
753,ase_pt_c985351fe54449c8,PUT,LONG,1.0004,93.3600,2026-08-21,1,-0.8000
754,ase_pt_26b9a78175254dcd,CALL,LONG,17.3751,89.3800,2027-07-16,1,0.7000
755,ase_pt_26b9a78175254dcd,CALL,SHORT,1.5664,105.0000,2026-08-21,1,0.3000
756,ase_pt_a786e2c48589413f,PUT,LONG,6.7551,89.3800,2027-07-16,1,-0.7000
757,ase_pt_a786e2c48589413f,PUT,SHORT,6.5664,105.0000,2026-08-21,1,-0.3000
758,ase_pt_ff4857b9ca1e4f31,CALL,LONG,3.2547,100.3700,2026-08-21,1,0.5000
759,ase_pt_ff4857b9ca1e4f31,CALL,SHORT,1.5664,105.0000,2026-08-21,1,0.3000
760,ase_pt_07bdcfff5f604dac,CALL,LONG,5.0262,97.1000,2026-08-21,1,0.6500
761,ase_pt_07bdcfff5f604dac,CALL,SHORT,3.2547,100.3700,2026-08-21,1,0.5000
762,ase_pt_9c6a842c94f74f0c,CALL,LONG,1.9345,103.7500,2026-08-21,1,0.3500
763,ase_pt_9c6a842c94f74f0c,CALL,SHORT,0.9215,107.9100,2026-08-21,1,0.2000
764,ase_pt_a0f182a9ba75429b,CALL,SHORT,1.9345,103.7500,2026-08-21,1,0.3500
765,ase_pt_a0f182a9ba75429b,CALL,LONG,0.9215,107.9100,2026-08-21,1,0.2000
766,ase_pt_00b9fcf63ec84443,CALL,SHORT,1.2286,106.3700,2026-08-21,1,0.2500
767,ase_pt_00b9fcf63ec84443,CALL,LONG,0.6432,109.7300,2026-08-21,1,0.1500
768,ase_pt_89e9a7a206094b5d,CALL,LONG,3.2547,100.3700,2026-08-21,1,0.5000
769,ase_pt_89e9a7a206094b5d,CALL,SHORT,2.3356,102.5800,2026-08-21,1,0.4000
770,ase_pt_9221343a8ff442c1,CALL,LONG,3.2547,100.3700,2026-08-21,1,0.5000
771,ase_pt_9221343a8ff442c1,CALL,SHORT,0.6432,109.7300,2026-08-21,1,0.1500
772,ase_pt_2be32f47df1f4199,CALL,LONG,13.3288,96.9500,2027-07-16,1,0.6000
773,ase_pt_2be32f47df1f4199,CALL,SHORT,6.0476,117.4200,2027-07-16,1,0.3500
774,ase_pt_3a461d2fa135461e,CALL,SHORT,1.5664,105.0000,2026-08-21,1,0.3000
775,ase_pt_3a461d2fa135461e,CALL,LONG,0.6432,109.7300,2026-08-21,1,0.1500
776,ase_pt_8b344752f60546a1,CALL,LONG,3.2547,100.3700,2026-08-21,1,0.5000
777,ase_pt_8b344752f60546a1,CALL,SHORT,2.1747,107.3800,2026-09-18,1,0.3000
778,ase_pt_9b4f4bfe915d486c,PUT,LONG,3.6247,100.3700,2026-08-21,1,-0.5000
779,ase_pt_9b4f4bfe915d486c,PUT,SHORT,6.5664,105.0000,2026-08-21,1,-0.3000
780,ase_pt_d66365d89f08431d,PUT,LONG,2.1262,97.1000,2026-08-21,1,-0.6500
781,ase_pt_d66365d89f08431d,PUT,SHORT,3.6247,100.3700,2026-08-21,1,-0.5000
782,ase_pt_36c1bab4acbe416d,PUT,LONG,5.6845,103.7500,2026-08-21,1,-0.3500
783,ase_pt_36c1bab4acbe416d,PUT,SHORT,8.8315,107.9100,2026-08-21,1,-0.2000
784,ase_pt_072d99d8825b437b,PUT,SHORT,5.6845,103.7500,2026-08-21,1,-0.3500
785,ase_pt_072d99d8825b437b,PUT,LONG,8.8315,107.9100,2026-08-21,1,-0.2000
786,ase_pt_13ff268f37fb45d6,PUT,SHORT,7.5986,106.3700,2026-08-21,1,-0.2500
787,ase_pt_13ff268f37fb45d6,PUT,LONG,10.3732,109.7300,2026-08-21,1,-0.1500
788,ase_pt_824858ba1134432d,PUT,LONG,3.6247,100.3700,2026-08-21,1,-0.5000
789,ase_pt_824858ba1134432d,PUT,SHORT,4.9156,102.5800,2026-08-21,1,-0.4000
790,ase_pt_81456c16dc9141dc,PUT,LONG,3.6247,100.3700,2026-08-21,1,-0.5000
791,ase_pt_81456c16dc9141dc,PUT,SHORT,10.3732,109.7300,2026-08-21,1,-0.1500
792,ase_pt_68dedcd545444fa1,PUT,LONG,10.2788,96.9500,2027-07-16,1,-0.6000
793,ase_pt_68dedcd545444fa1,PUT,SHORT,23.4676,117.4200,2027-07-16,1,-0.3500
794,ase_pt_5dd2701e8ad6448e,PUT,SHORT,6.5664,105.0000,2026-08-21,1,-0.3000
795,ase_pt_5dd2701e8ad6448e,PUT,LONG,10.3732,109.7300,2026-08-21,1,-0.1500
796,ase_pt_d4b58757814f4b80,PUT,LONG,3.6247,100.3700,2026-08-21,1,-0.5000
797,ase_pt_d4b58757814f4b80,PUT,SHORT,9.5547,107.3800,2026-09-18,1,-0.3000
798,ase_pt_5dc715014dd84a43,CALL,LONG,3.2547,100.3700,2026-08-21,1,0.5000
799,ase_pt_5dc715014dd84a43,CALL,SHORT,1.5664,105.0000,2026-08-21,1,0.3000
800,ase_pt_5dc715014dd84a43,PUT,SHORT,5.6845,103.7500,2026-08-21,1,-0.3500
801,ase_pt_5dc715014dd84a43,PUT,LONG,8.8315,107.9100,2026-08-21,1,-0.2000
802,ase_pt_29707c7594b24de3,PUT,LONG,3.6247,100.3700,2026-08-21,1,-0.5000
803,ase_pt_29707c7594b24de3,PUT,SHORT,6.5664,105.0000,2026-08-21,1,-0.3000
804,ase_pt_29707c7594b24de3,CALL,SHORT,1.9345,103.7500,2026-08-21,1,0.3500
805,ase_pt_29707c7594b24de3,CALL,LONG,0.9215,107.9100,2026-08-21,1,0.2000
806,ase_pt_7f4cbe9e07c348b3,CALL,SHORT,3.2547,100.3700,2026-08-21,1,0.5000
807,ase_pt_7f4cbe9e07c348b3,CALL,LONG,4.5063,100.7400,2026-09-18,1,0.5000
